symbol	length	Control_D0	Control_D1	AKAP8_D0	AKAP8_D1
ENSG00000227097.4	374.00	934.83	1436.81	950.94	1220.16
ENSG00000227110.2	1231.97	13.00	11.00	14.00	19.00
ENSG00000227115.2	1443.03	1.00	0.00	3.00	3.00
ENSG00000227124.4	2090.71	0.00	0.00	0.00	0.00
ENSG00000227158.1	1024.00	0.00	1.00	0.00	3.00
ENSG00000227164.2	670.00	0.00	1.22	11.74	11.14
ENSG00000227165.3	522.00	3.00	3.00	1.00	1.00
ENSG00000227175.1	380.00	0.00	0.00	1.00	0.00
ENSG00000227184.3	7997.00	386.00	504.00	483.44	676.00
ENSG00000227192.1	552.00	15.00	10.00	8.00	11.00
ENSG00000227198.1	673.00	23.00	29.00	5.00	5.00
ENSG00000227199.1	1889.00	27.00	25.00	32.00	38.00
ENSG00000227210.1	541.00	2.00	1.00	3.00	2.00
ENSG00000227214.2	1032.00	1.00	1.00	3.00	5.00
ENSG00000227220.1	495.00	0.00	0.00	0.00	0.00
ENSG00000227232.4	1506.50	415.02	478.21	444.94	553.98
ENSG00000227236.2	1724.00	0.00	0.00	0.00	0.00
ENSG00000227242.2	1390.93	4.00	1.05	4.00	3.00
ENSG00000227244.2	696.00	0.00	0.00	0.00	1.00
ENSG00000227252.1	2341.00	52.00	58.00	60.00	92.00
ENSG00000227256.1	769.00	0.00	1.00	0.00	2.00
ENSG00000227258.1	382.50	0.00	0.00	1.00	0.00
ENSG00000227262.3	991.00	0.00	4.00	0.00	3.00
ENSG00000227268.3	4277.00	10.00	13.00	13.00	10.00
ENSG00000227285.1	810.00	9.00	0.00	2.00	3.00
ENSG00000227288.3	1675.00	0.00	0.00	1.14	0.00
ENSG00000227295.2	1906.00	2.00	1.00	0.00	3.00
ENSG00000227306.1	587.00	3.00	3.00	0.00	3.00
ENSG00000227308.2	856.00	0.00	0.00	1.00	0.00
ENSG00000227310.2	828.00	1.00	0.00	0.00	1.00
ENSG00000227312.2	348.00	0.00	0.00	0.00	0.00
ENSG00000227318.4	1626.00	17.37	11.42	23.48	22.23
ENSG00000227331.1	800.00	0.00	1.00	0.00	0.00
ENSG00000227337.1	471.00	2.00	0.00	1.00	0.00
ENSG00000227344.2	1551.00	0.00	0.00	1.20	0.00
ENSG00000227345.4	2360.12	267.11	286.18	198.19	286.36
ENSG00000227347.1	1390.00	1.00	0.00	0.00	1.00
ENSG00000227354.2	1479.49	13.00	12.00	19.00	34.00
ENSG00000227359.1	561.00	6.00	5.00	10.00	9.00
ENSG00000227368.1	547.00	0.00	0.00	0.00	0.00
ENSG00000227370.1	456.00	2.00	0.00	1.00	1.00
ENSG00000227372.6	2625.94	440.00	590.00	528.00	705.00
ENSG00000227373.1	508.00	0.00	0.00	1.00	0.00
ENSG00000227374.1	495.00	0.00	0.00	0.00	1.00
ENSG00000227375.1	1694.00	0.00	0.00	2.00	2.00
ENSG00000227376.1	552.00	2.00	2.00	4.00	6.65
ENSG00000227379.2	492.00	0.00	1.00	1.00	0.00
ENSG00000227382.1	1070.00	1.00	0.00	1.00	0.00
ENSG00000227388.2	493.05	12.00	10.00	2.00	9.00
ENSG00000227394.1	582.00	4.00	7.00	6.00	6.00
ENSG00000227398.3	4898.00	47.00	49.00	39.00	64.00
ENSG00000227403.1	1357.71	14.00	15.00	13.00	27.00
ENSG00000227407.1	529.00	2.00	1.00	4.00	1.00
ENSG00000227431.1	333.00	1.00	0.00	1.00	1.00
ENSG00000227436.1	571.00	0.00	2.00	0.00	1.00
ENSG00000227437.1	627.00	1.00	0.00	0.00	1.00
ENSG00000227450.2	1357.00	6.00	7.00	11.00	19.00
ENSG00000227456.3	819.00	1.00	2.00	0.00	0.00
ENSG00000227471.4	1242.00	1.10	2.00	0.00	2.00
ENSG00000227477.1	2065.00	5.00	4.00	7.00	11.00
ENSG00000227479.1	429.00	0.00	0.00	0.00	0.00
ENSG00000227482.1	1223.00	14.00	24.00	18.00	23.00
ENSG00000227492.1	846.00	0.00	0.00	0.00	1.00
ENSG00000227496.1	1530.00	0.00	0.00	0.00	0.00
ENSG00000227500.5	2235.49	610.60	1056.55	1050.94	1499.65
ENSG00000227502.2	2755.00	220.00	214.00	260.00	340.00
ENSG00000227507.2	897.00	0.00	6.00	6.00	12.00
ENSG00000227518.2	2923.00	4.28	4.31	2.73	6.86
ENSG00000227533.1	1398.32	28.00	29.00	55.00	62.00
ENSG00000227536.1	1566.00	7.00	4.00	5.00	5.00
ENSG00000227540.1	713.98	17.00	24.00	11.00	24.00
ENSG00000227541.1	688.00	0.00	0.00	2.00	0.00
ENSG00000227542.1	909.00	5.00	8.00	9.00	14.00
ENSG00000227543.3	1895.37	5.00	3.00	6.00	4.00
ENSG00000227544.4	1160.60	0.00	0.00	0.00	0.00
ENSG00000227558.4	1101.00	0.00	2.00	2.00	1.00
ENSG00000227560.1	390.00	2.00	2.00	1.00	1.00
ENSG00000227568.1	740.00	8.00	4.00	4.59	17.92
ENSG00000227583.1	745.00	0.00	0.00	0.00	0.00
ENSG00000227589.1	754.00	1.00	2.00	1.00	1.00
ENSG00000227598.1	385.00	1.00	3.00	0.00	2.00
ENSG00000227603.1	691.00	10.00	9.00	14.00	12.00
ENSG00000227615.1	399.00	5.09	6.14	3.05	7.18
ENSG00000227617.4	857.22	0.00	0.00	0.00	0.00
ENSG00000227619.1	2449.00	22.00	30.00	21.00	46.00
ENSG00000227627.1	663.00	8.00	18.00	7.00	8.00
ENSG00000227630.2	3793.00	20.00	26.00	10.00	29.00
ENSG00000227632.2	618.00	17.54	26.18	19.56	11.84
ENSG00000227634.1	497.00	3.00	0.00	0.00	0.00
ENSG00000227646.3	767.40	0.00	1.00	2.00	6.00
ENSG00000227666.1	316.00	1.00	5.00	0.00	5.00
ENSG00000227671.3	827.35	306.00	286.96	364.98	520.00
ENSG00000227674.1	1878.00	28.00	41.00	37.00	73.00
ENSG00000227676.2	348.00	0.00	1.00	0.00	0.00
ENSG00000227681.1	406.00	39.00	46.00	26.00	38.00
ENSG00000227684.1	498.00	0.00	0.00	0.00	2.00
ENSG00000227694.1	471.00	1.00	1.00	1.00	2.02
ENSG00000227695.1	1254.00	0.00	0.00	0.00	0.00
ENSG00000227698.1	447.00	0.00	1.00	1.00	0.00
ENSG00000227706.3	1605.00	0.00	0.00	1.00	2.00
ENSG00000227712.1	898.00	0.00	0.00	1.00	4.00
ENSG00000227718.1	832.00	1.00	0.00	0.00	0.00
ENSG00000227722.1	548.00	2.00	1.00	1.00	2.00
ENSG00000227725.2	1104.00	3.43	0.00	4.41	6.51
ENSG00000227726.1	206.00	1.00	0.00	0.00	0.00
ENSG00000227740.1	657.00	1.00	1.00	1.00	0.00
ENSG00000227741.1	1578.00	1.00	1.00	2.00	2.00
ENSG00000227755.1	586.00	0.00	3.00	2.00	1.00
ENSG00000227764.1	1204.00	1.00	2.00	3.00	4.00
ENSG00000227766.1	993.00	4.00	10.00	3.00	4.00
ENSG00000227769.3	680.25	0.00	0.00	0.00	0.00
ENSG00000227775.3	791.00	0.00	0.00	0.00	0.00
ENSG00000227777.1	618.00	5.00	8.00	13.00	22.00
ENSG00000227781.4	759.63	20.16	16.00	11.00	23.00
ENSG00000227805.1	466.00	0.00	1.00	0.00	0.00
ENSG00000227811.2	1898.13	6.00	13.00	34.00	36.00
ENSG00000227825.3	2239.00	1.00	0.00	2.00	4.00
ENSG00000227827.3	9932.00	409.98	739.97	632.10	745.61
ENSG00000227835.4	413.00	2.00	0.00	0.00	3.00
ENSG00000227844.1	1570.00	1.00	0.00	0.00	1.00
ENSG00000227848.1	552.00	0.00	0.00	0.00	1.00
ENSG00000227850.1	180.00	0.00	1.00	0.00	0.00
ENSG00000227855.3	1327.75	3.00	1.00	1.00	7.00
ENSG00000227868.2	509.50	0.00	1.00	0.00	0.00
ENSG00000227885.1	850.00	16.00	5.00	6.00	8.00
ENSG00000227888.3	747.67	0.00	0.00	0.00	0.00
ENSG00000227895.4	2129.00	3.00	1.00	1.00	2.00
ENSG00000227896.2	3058.00	36.00	35.00	27.00	25.00
ENSG00000227906.3	1473.53	41.00	36.00	14.00	23.00
ENSG00000227908.3	2289.00	3.00	0.00	2.00	3.00
ENSG00000227914.3	731.50	2.00	0.00	0.00	0.00
ENSG00000227921.1	3798.00	247.04	231.90	169.20	232.24
ENSG00000227939.1	1203.00	0.00	1.00	3.30	2.03
ENSG00000227946.1	740.95	202.00	200.00	135.00	194.00
ENSG00000227953.2	1845.68	103.00	129.00	45.00	73.00
ENSG00000227959.1	904.00	14.00	14.00	8.00	13.00
ENSG00000227962.1	282.00	2.00	0.00	0.00	0.00
ENSG00000227963.1	2611.00	4.00	4.00	3.00	3.00
ENSG00000227973.1	396.00	2.00	0.00	0.00	0.00
ENSG00000227992.1	347.00	9.00	10.00	10.00	8.00
ENSG00000228008.1	600.00	0.00	0.00	0.00	1.00
ENSG00000228010.1	547.29	6.00	4.00	1.00	2.00
ENSG00000228013.1	1756.00	1.00	5.00	4.00	6.00
ENSG00000228022.1	1202.00	6.00	6.00	7.00	6.00
ENSG00000228037.1	626.00	1.00	4.00	1.00	1.00
ENSG00000228038.1	945.00	0.00	0.00	0.00	4.00
ENSG00000228043.1	867.00	3.00	7.00	4.00	4.00
ENSG00000228049.5	711.04	85.83	32.86	92.31	26.58
ENSG00000228050.1	1380.00	25.44	16.48	12.04	29.37
ENSG00000228057.1	1258.00	11.12	4.04	8.15	7.17
ENSG00000228063.1	724.00	0.00	0.00	0.00	0.00
ENSG00000228065.6	806.12	33.00	49.00	25.00	38.00
ENSG00000228079.1	563.00	0.00	0.00	0.00	2.00
ENSG00000228084.1	655.00	14.00	14.00	12.00	13.00
ENSG00000228100.1	570.00	0.00	0.00	2.00	3.00
ENSG00000228106.1	498.33	6.00	18.00	10.00	24.00
ENSG00000228107.1	596.00	1.24	2.30	5.48	4.00
ENSG00000228109.1	547.72	10.00	15.00	9.00	14.00
ENSG00000228110.3	1124.00	2.02	4.06	1.01	7.02
ENSG00000228115.1	403.00	1.00	0.00	0.00	1.00
ENSG00000228120.2	1052.00	15.00	15.00	7.00	12.00
ENSG00000228124.1	472.00	0.00	0.00	0.00	1.00
ENSG00000228126.1	566.00	3.00	3.00	4.00	7.00
ENSG00000228133.2	1747.00	7.00	9.00	5.00	11.00
ENSG00000228137.1	390.00	6.00	6.00	6.00	6.00
ENSG00000228140.1	5178.00	1.00	0.00	0.00	2.00
ENSG00000228142.2	403.00	1.00	0.00	2.00	2.00
ENSG00000228146.2	1257.77	8.00	16.00	9.00	6.00
ENSG00000228150.1	440.00	0.00	0.00	0.00	0.00
ENSG00000228157.2	1524.58	2.00	0.00	2.00	4.94
ENSG00000228158.1	447.00	17.65	23.04	32.14	20.60
ENSG00000228166.1	876.00	0.00	1.00	0.00	0.00
ENSG00000228172.1	476.00	0.00	0.00	0.00	0.00
ENSG00000228175.2	729.00	6.00	4.00	4.00	7.00
ENSG00000228192.3	547.11	4.00	7.00	9.00	13.00
ENSG00000228201.1	389.00	0.00	0.00	1.00	1.00
ENSG00000228203.2	1755.48	7.00	9.00	7.00	10.00
ENSG00000228205.1	732.00	3.00	3.00	2.00	1.00
ENSG00000228214.2	2144.00	0.00	1.00	1.00	1.00
ENSG00000228218.1	1056.00	4.08	2.05	1.02	3.08
ENSG00000228224.3	1098.00	0.00	0.00	1.00	0.00
ENSG00000228232.1	1005.00	16.00	18.00	12.00	14.00
ENSG00000228238.1	1021.00	0.00	1.00	0.00	1.00
ENSG00000228242.3	761.00	0.00	2.00	0.00	0.00
ENSG00000228243.2	592.00	0.00	16.62	33.80	23.79
ENSG00000228251.1	529.00	1.00	2.00	2.00	1.00
ENSG00000228252.4	738.00	1.00	0.00	0.00	1.00
ENSG00000228253.1	207.00	50982.00	48525.00	30636.00	47614.00
ENSG00000228265.1	647.87	6.00	19.00	19.00	22.00
ENSG00000228273.2	1005.00	2.00	3.00	2.00	1.00
ENSG00000228274.3	911.85	74.00	74.00	54.00	90.00
ENSG00000228278.2	761.48	2739.43	2996.45	2356.87	3596.46
ENSG00000228280.1	434.00	0.00	0.00	0.00	1.00
ENSG00000228283.3	915.00	0.00	0.00	0.00	1.00
ENSG00000228285.2	696.00	2.00	2.00	3.00	0.00
ENSG00000228288.2	719.80	102.00	116.00	131.00	158.00
ENSG00000228291.1	574.00	0.00	1.00	1.00	1.00
ENSG00000228300.9	776.31	51.00	104.00	108.00	147.00
ENSG00000228305.1	654.00	8.52	5.23	2.06	0.78
ENSG00000228313.3	2673.00	0.00	1.00	3.00	3.00
ENSG00000228315.7	2115.73	176.54	267.98	207.85	262.34
ENSG00000228317.1	631.00	0.00	0.00	1.00	0.00
ENSG00000228327.2	1317.00	124.30	158.34	81.78	137.89
ENSG00000228328.2	1248.00	4.00	1.00	5.00	1.00
ENSG00000228335.1	607.00	1.00	3.01	1.00	5.00
ENSG00000228339.1	922.00	2.00	1.00	4.00	1.00
ENSG00000228376.3	1356.00	0.00	1.00	1.00	3.00
ENSG00000228389.1	2102.00	34.00	44.00	47.00	56.00
ENSG00000228393.3	686.00	18.00	21.00	11.00	17.00
ENSG00000228395.1	578.00	3.00	3.00	3.00	1.00
ENSG00000228397.1	615.00	0.00	1.00	2.00	0.00
ENSG00000228404.1	557.00	0.00	0.00	1.00	0.00
ENSG00000228409.1	1196.17	56.61	47.40	52.05	54.43
ENSG00000228412.2	768.16	3.00	3.00	0.00	3.00
ENSG00000228415.2	267.00	1.00	0.00	1.00	1.00
ENSG00000228421.2	588.00	1.00	1.00	2.00	1.00
ENSG00000228427.1	726.00	0.00	1.00	0.00	0.00
ENSG00000228434.1	1866.00	41.00	48.00	26.00	36.00
ENSG00000228436.2	526.20	6.00	9.00	5.00	5.00
ENSG00000228437.1	1148.00	0.00	0.00	0.00	2.00
ENSG00000228439.3	962.00	11.00	14.00	18.00	43.00
ENSG00000228444.2	865.00	0.00	3.00	2.00	6.00
ENSG00000228445.1	866.00	0.00	1.00	2.00	1.00
ENSG00000228446.2	714.00	4.00	1.00	0.00	1.00
ENSG00000228451.3	2805.30	116.00	137.00	129.00	165.00
ENSG00000228463.4	2157.23	156.08	188.87	144.36	251.86
ENSG00000228474.1	559.87	1614.00	2336.00	2237.00	2842.00
ENSG00000228485.1	400.00	2.00	0.00	2.00	0.00
ENSG00000228486.5	812.62	54.00	49.00	56.00	85.00
ENSG00000228496.1	1059.00	106.00	110.00	121.00	114.00
ENSG00000228502.1	1389.00	1.01	4.09	2.11	1.08
ENSG00000228506.1	1638.00	78.00	112.00	85.00	98.00
ENSG00000228507.1	510.00	2.00	2.00	0.00	1.00
ENSG00000228509.1	808.00	1.00	1.00	1.00	2.00
ENSG00000228519.3	606.00	1.03	3.10	0.00	2.07
ENSG00000228522.2	786.00	7.72	18.92	8.41	11.60
ENSG00000228526.2	450.00	1.00	2.00	4.00	2.00
ENSG00000228528.1	709.00	0.00	0.00	0.00	0.00
ENSG00000228532.2	1020.00	15.31	14.95	16.74	19.87
ENSG00000228540.1	557.00	0.00	0.00	0.00	0.00
ENSG00000228541.1	424.00	1.00	1.00	0.00	0.00
ENSG00000228544.1	2386.00	8.00	9.00	15.00	15.00
ENSG00000228549.2	2015.87	3.00	0.00	1.00	6.50
ENSG00000228589.2	681.00	28.38	35.58	37.31	33.34
ENSG00000228594.1	2085.00	80.00	133.00	149.00	244.00
ENSG00000228606.1	557.00	3.00	3.00	5.00	6.00
ENSG00000228612.2	2737.00	3.01	7.03	1.00	3.01
ENSG00000228614.1	483.00	0.00	2.00	0.00	1.00
ENSG00000228620.1	556.00	1.00	1.00	0.00	0.00
ENSG00000228623.2	2319.00	334.00	349.00	320.00	438.00
ENSG00000228624.3	794.26	16.00	21.00	17.00	27.00
ENSG00000228638.1	583.00	18.00	18.00	17.00	27.00
ENSG00000228643.1	694.00	3.00	6.00	4.00	5.00
ENSG00000228648.1	205.00	0.00	1.00	0.00	0.00
ENSG00000228649.4	1022.44	5.00	3.00	2.00	5.00
ENSG00000228651.1	369.00	5.00	5.00	5.00	2.00
ENSG00000228661.1	494.00	2.00	0.00	0.00	2.00
ENSG00000228663.1	681.00	0.00	0.00	0.00	0.00
ENSG00000228672.2	3251.00	28.00	56.00	44.00	50.00
ENSG00000228682.2	1166.00	1.00	2.00	2.00	1.00
ENSG00000228695.5	2114.03	48.73	49.15	63.75	71.46
ENSG00000228696.4	912.40	219.82	208.49	177.90	270.56
ENSG00000228697.1	1095.00	3.00	2.00	0.00	0.00
ENSG00000228701.1	609.00	0.00	0.00	0.00	1.00
ENSG00000228702.1	345.00	1.00	0.00	0.00	1.00
ENSG00000228705.1	540.00	5.00	1.00	5.00	4.00
ENSG00000228709.1	912.00	108.00	137.00	136.00	139.00
ENSG00000228716.2	3396.42	663.88	732.25	378.58	552.00
ENSG00000228727.4	679.45	55.17	75.23	68.55	105.50
ENSG00000228737.2	621.00	0.00	0.00	0.00	0.00
ENSG00000228753.1	1794.00	0.00	0.00	0.74	3.00
ENSG00000228766.3	741.00	0.89	3.08	2.04	0.00
ENSG00000228775.3	1635.61	9.00	3.00	4.00	4.00
ENSG00000228782.3	670.57	67.43	71.30	43.99	61.45
ENSG00000228784.3	2776.85	7.00	7.00	13.00	10.00
ENSG00000228786.1	842.00	0.00	0.00	0.00	1.03
ENSG00000228791.3	773.40	8.00	7.00	7.00	12.00
ENSG00000228792.2	585.00	2.00	0.00	0.00	2.00
ENSG00000228793.1	789.00	0.00	1.00	2.00	1.00
ENSG00000228794.4	2162.68	438.64	486.34	479.82	548.04
ENSG00000228797.2	505.00	0.00	0.00	0.00	1.25
ENSG00000228801.5	740.03	17.00	28.00	22.00	33.00
ENSG00000228808.1	514.00	0.00	2.00	1.00	0.00
ENSG00000228817.3	691.00	1.00	2.00	1.00	1.00
ENSG00000228818.1	2720.00	0.00	1.00	0.00	0.00
ENSG00000228828.1	2240.00	9.00	16.00	7.00	9.00
ENSG00000228830.1	693.00	1.00	1.00	0.00	0.00
ENSG00000228835.1	1661.00	21.00	46.00	18.00	49.00
ENSG00000228839.1	422.00	1.00	1.00	1.00	1.00
ENSG00000228843.2	696.00	6.00	6.00	2.00	7.00
ENSG00000228857.2	578.00	0.00	5.00	1.00	2.00
ENSG00000228874.1	361.00	1.00	0.00	1.00	1.00
ENSG00000228878.3	3263.22	10.00	7.00	15.00	14.00
ENSG00000228886.1	310.00	0.00	3.00	0.00	1.00
ENSG00000228887.2	869.50	0.00	0.00	0.00	0.00
ENSG00000228889.2	1771.00	6.00	9.00	12.00	24.00
ENSG00000228903.2	2768.76	54.22	107.18	129.77	140.40
ENSG00000228906.1	451.00	0.00	2.00	2.00	2.00
ENSG00000228914.1	765.00	0.00	0.00	0.00	0.00
ENSG00000228918.3	2631.00	7.00	8.00	1.00	5.00
ENSG00000228923.1	480.00	0.00	0.00	0.00	0.00
ENSG00000228929.1	455.00	4.01	3.01	3.01	0.00
ENSG00000228933.3	1726.37	12.00	21.00	15.00	18.00
ENSG00000228951.1	657.00	0.00	0.00	0.00	1.00
ENSG00000228960.4	1933.97	19.98	22.16	10.84	17.25
ENSG00000228972.1	1828.00	0.00	1.00	1.00	2.00
ENSG00000228986.1	973.00	0.00	0.00	0.00	0.00
ENSG00000228989.1	415.00	50.00	72.00	49.00	56.00
ENSG00000228991.2	1452.00	17.00	15.00	12.00	27.00
ENSG00000228998.3	1849.60	39.00	49.00	61.00	85.00
ENSG00000229005.2	518.98	34.00	43.00	4.00	8.00
ENSG00000229007.1	500.00	0.00	1.06	0.00	0.00
ENSG00000229017.2	2398.00	75.00	77.00	38.00	48.00
ENSG00000229018.4	831.35	28.34	21.08	18.92	18.29
ENSG00000229021.2	4109.00	1.00	1.00	0.00	0.00
ENSG00000229036.3	1215.65	8.64	7.00	10.00	7.40
ENSG00000229043.2	1146.94	36.00	46.00	43.00	62.00
ENSG00000229056.2	1155.01	23.00	18.00	41.00	74.00
ENSG00000229057.1	734.00	0.00	0.00	0.00	0.00
ENSG00000229065.1	529.00	0.00	3.00	2.00	4.00
ENSG00000229083.1	686.00	1.01	0.00	0.00	0.00
ENSG00000229089.2	3863.33	0.00	2.00	0.00	0.00
ENSG00000229097.1	440.00	4.00	0.00	1.00	1.00
ENSG00000229117.4	484.61	4801.45	6692.82	4603.20	6621.79
ENSG00000229119.3	295.00	0.00	20.05	0.00	16.41
ENSG00000229124.2	1134.50	2.00	0.00	1.00	0.00
ENSG00000229127.1	2199.00	35.00	34.00	27.00	38.00
ENSG00000229132.2	1216.00	12.00	13.01	11.00	15.01
ENSG00000229146.1	829.00	1.00	2.00	0.00	0.00
ENSG00000229152.1	380.00	21.00	24.00	18.00	20.00
ENSG00000229153.1	981.83	1.00	5.00	1.00	6.00
ENSG00000229155.1	702.00	0.00	0.00	0.00	1.00
ENSG00000229161.2	1610.00	0.00	0.00	0.00	0.00
ENSG00000229167.1	591.00	11.00	16.00	8.00	9.00
ENSG00000229178.1	1684.00	1.00	0.00	1.00	0.00
ENSG00000229180.4	7092.00	240.00	302.00	259.00	343.00
ENSG00000229186.3	2472.40	50.00	40.00	34.00	24.00
ENSG00000229191.1	2996.50	0.00	0.00	0.00	0.00
ENSG00000229195.1	372.00	0.00	1.00	0.00	0.00
ENSG00000229204.2	482.00	4.00	1.00	2.00	5.00
ENSG00000229212.3	1792.79	155.92	122.43	128.26	129.89
ENSG00000229214.1	2418.00	26.00	35.00	5.00	12.00
ENSG00000229221.1	934.00	0.00	1.00	0.00	0.00
ENSG00000229222.1	1288.00	7.00	6.00	8.00	5.00
ENSG00000229227.4	745.74	3.00	4.00	2.00	6.00
ENSG00000229236.1	656.36	5.00	8.00	7.00	8.00
ENSG00000229241.1	2315.00	0.00	1.00	3.00	1.00
ENSG00000229267.2	1909.00	13.00	5.00	5.00	20.00
ENSG00000229273.1	458.00	0.00	0.00	0.00	1.00
ENSG00000229278.1	303.00	0.00	0.00	0.00	0.00
ENSG00000229292.1	908.00	0.00	1.39	3.51	6.56
ENSG00000229299.2	362.58	1.00	4.00	3.00	4.00
ENSG00000229305.1	1075.00	0.00	2.00	0.00	1.00
ENSG00000229314.4	810.34	5039.57	5452.55	4298.13	6633.54
ENSG00000229320.3	1220.27	31.00	44.00	47.00	65.00
ENSG00000229325.1	690.00	5.00	4.00	1.00	4.00
ENSG00000229326.2	374.50	1.00	1.00	0.00	0.00
ENSG00000229331.1	397.00	1.00	2.00	2.00	5.00
ENSG00000229334.1	972.00	1.00	2.00	2.00	3.00
ENSG00000229344.1	682.00	16.00	13.00	10.44	6.00
ENSG00000229348.1	545.00	0.00	0.00	0.00	3.00
ENSG00000229356.1	784.00	3.00	6.00	1.00	2.00
ENSG00000229358.3	2594.00	44.17	50.10	34.09	57.10
ENSG00000229368.1	527.00	0.00	7.00	1.00	4.00
ENSG00000229387.2	510.00	0.00	0.00	2.00	1.42
ENSG00000229388.1	656.00	0.00	0.00	0.00	0.00
ENSG00000229390.1	813.00	3.00	2.00	3.00	3.00
ENSG00000229404.1	2685.00	5.00	5.00	1.00	6.00
ENSG00000229419.1	6232.00	108.05	89.38	61.88	86.30
ENSG00000229420.1	427.00	0.00	1.00	0.00	3.00
ENSG00000229422.1	625.00	3.00	5.00	1.00	4.00
ENSG00000229425.1	1000.00	69.00	78.00	18.00	37.00
ENSG00000229427.1	950.00	1.00	0.00	0.00	1.00
ENSG00000229447.2	437.00	1.00	0.00	0.00	2.00
ENSG00000229472.1	230.00	0.00	0.00	1.00	0.00
ENSG00000229473.2	553.00	0.00	0.00	1.00	2.00
ENSG00000229474.2	1645.52	6.00	7.00	9.00	16.00
ENSG00000229484.1	438.00	0.00	1.00	2.00	2.00
ENSG00000229503.1	477.00	4.05	1.01	9.13	4.05
ENSG00000229525.1	1598.00	3.00	3.00	2.00	6.00
ENSG00000229539.1	441.00	8.00	6.00	3.00	8.00
ENSG00000229563.2	2900.00	0.00	0.00	1.00	1.00
ENSG00000229569.1	2018.00	0.00	0.00	0.00	0.00
ENSG00000229585.4	472.00	0.00	5.00	1.00	2.00
ENSG00000229587.2	670.00	3.00	1.00	0.00	1.00
ENSG00000229589.1	2517.00	98.00	122.00	73.00	118.00
ENSG00000229591.1	673.00	1.00	0.00	0.00	2.00
ENSG00000229605.4	490.50	0.00	0.00	0.00	0.00
ENSG00000229619.3	3438.89	4.00	12.00	12.00	12.00
ENSG00000229622.1	1142.00	1.00	0.00	1.00	0.00
ENSG00000229623.1	635.00	1.00	0.00	1.00	0.00
ENSG00000229628.1	532.00	0.00	2.00	0.00	1.00
ENSG00000229638.1	1284.00	79.96	65.51	46.54	66.72
ENSG00000229644.4	1967.71	47.98	55.42	54.27	89.58
ENSG00000229645.4	2822.00	234.00	277.00	209.00	217.00
ENSG00000229656.2	1041.00	3.00	11.00	16.00	16.00
ENSG00000229659.1	438.00	8.00	5.00	3.00	5.00
ENSG00000229666.1	777.00	2.00	3.00	1.00	9.00
ENSG00000229677.1	551.00	0.00	1.00	1.00	0.00
ENSG00000229692.3	1097.71	78.00	62.00	47.00	54.00
ENSG00000229704.1	982.00	1.00	0.00	0.00	0.00
ENSG00000229719.2	1781.00	8.00	6.00	11.00	4.00
ENSG00000229727.2	1388.29	5.00	5.00	3.00	6.00
ENSG00000229728.1	480.00	8.00	11.00	8.00	9.00
ENSG00000229729.3	969.02	34.00	34.00	40.00	41.00
ENSG00000229740.1	447.00	2.00	5.00	2.00	2.00
ENSG00000229750.1	497.00	0.00	5.00	2.00	0.00
ENSG00000229754.1	1074.00	1.00	0.00	1.00	2.00
ENSG00000229766.2	1929.00	0.00	0.00	1.00	1.00
ENSG00000229794.2	1084.00	2.00	1.00	2.00	0.00
ENSG00000229795.2	247.00	0.00	1.00	0.00	1.00
ENSG00000229807.5	3089.50	11.00	12.00	12.00	19.00
ENSG00000229808.1	1364.00	4.00	4.00	2.00	2.00
ENSG00000229809.4	663.25	48.00	72.00	56.00	78.00
ENSG00000229816.1	2400.00	8.00	11.01	16.00	11.00
ENSG00000229820.2	394.00	1.00	0.00	1.00	3.00
ENSG00000229827.1	376.00	0.00	0.00	1.00	0.00
ENSG00000229833.5	647.92	169.18	225.04	237.12	365.89
ENSG00000229839.2	1136.50	3.00	2.00	1.00	0.00
ENSG00000229848.1	783.00	2.00	2.00	0.00	1.00
ENSG00000229867.1	3218.00	0.00	0.00	0.00	0.00
ENSG00000229873.1	668.00	17.00	34.00	12.00	13.00
ENSG00000229874.2	758.00	44.92	82.92	65.69	107.21
ENSG00000229891.1	1142.00	0.00	0.00	0.00	1.00
ENSG00000229893.1	859.00	0.00	2.00	0.00	0.00
ENSG00000229894.2	1662.00	6.27	4.38	5.00	6.79
ENSG00000229896.2	784.00	11.00	3.00	8.00	9.00
ENSG00000229912.1	600.00	0.00	0.00	2.00	1.00
ENSG00000229917.2	740.00	1.00	0.00	1.00	0.00
ENSG00000229920.2	1334.00	2.00	2.00	1.00	1.00
ENSG00000229927.2	556.00	73.79	76.20	70.09	88.85
ENSG00000229931.1	635.00	46.00	72.00	71.00	86.00
ENSG00000229932.2	738.00	5.75	3.09	1.92	4.09
ENSG00000229944.2	1329.00	85.73	70.63	105.48	103.53
ENSG00000229951.1	2850.00	4.00	9.00	14.00	6.00
ENSG00000229952.1	439.00	2.12	0.00	0.47	6.00
ENSG00000229953.1	758.00	111.00	147.00	142.00	219.00
ENSG00000229956.5	723.38	1.00	6.00	1.00	4.00
ENSG00000229980.4	908.93	39.00	55.00	39.00	46.00
ENSG00000229991.1	956.00	1.00	1.00	1.00	1.00
ENSG00000229992.1	583.00	0.00	1.00	1.00	0.00
ENSG00000229994.1	886.00	1.03	1.03	0.00	3.11
ENSG00000230002.2	2107.00	6.00	9.00	6.00	12.00
ENSG00000230006.3	1897.14	0.00	0.00	0.00	0.00
