symbol	length	Control_D0	Control_D1	AKAP1_D0	AKAP1_D1
ENSG00000234072.1	2081.97	685.00	605.93	584.98	591.95
ENSG00000234093.2	385.00	2.18	1.04	1.00	2.00
ENSG00000234106.3	349.00	0.00	0.00	0.00	0.00
ENSG00000234123.1	1941.00	0.00	0.00	0.00	1.00
ENSG00000234127.4	2855.99	1105.00	1011.00	1732.00	1823.00
ENSG00000234129.3	728.85	10.00	14.00	10.00	6.00
ENSG00000234130.2	2796.00	1.00	2.00	3.00	1.00
ENSG00000234145.1	1147.00	0.00	0.00	0.00	0.00
ENSG00000234147.1	453.00	37.00	34.00	85.00	118.00
ENSG00000234155.1	2513.00	76.00	89.00	43.00	38.00
ENSG00000234160.1	289.00	5.00	12.00	2.00	3.00
ENSG00000234171.1	993.08	134.00	142.00	407.00	341.00
ENSG00000234174.1	571.00	4.00	0.00	0.00	0.00
ENSG00000234199.2	844.00	6.00	5.00	7.00	7.00
ENSG00000234203.1	439.00	3.00	2.00	1.00	0.00
ENSG00000234215.2	691.00	0.00	0.00	1.00	0.00
ENSG00000234219.1	680.00	0.00	2.00	1.00	0.00
ENSG00000234222.2	377.00	0.00	0.00	2.00	2.00
ENSG00000234225.2	488.00	1.00	0.28	0.00	1.51
ENSG00000234231.2	1353.20	241.95	323.13	393.21	414.79
ENSG00000234235.1	643.00	6.00	9.00	0.00	2.00
ENSG00000234241.1	1683.00	2.01	3.00	1.00	0.00
ENSG00000234245.2	492.00	4.29	0.00	0.00	3.00
ENSG00000234264.1	1247.00	1.00	0.00	1.00	1.00
ENSG00000234278.2	1730.50	0.00	0.00	2.00	0.00
ENSG00000234284.2	3304.00	31.00	33.00	57.00	54.00
ENSG00000234287.1	255.00	10.69	7.74	9.17	6.20
ENSG00000234290.2	3730.00	0.00	1.00	1.00	1.00
ENSG00000234297.2	996.00	2.00	0.00	1.01	1.01
ENSG00000234311.1	1013.00	0.00	0.00	10.00	6.00
ENSG00000234315.1	453.00	1.00	0.00	0.00	0.00
ENSG00000234322.1	1027.00	1.96	3.33	5.12	5.90
ENSG00000234327.3	469.38	8.00	12.00	84.00	75.00
ENSG00000234329.1	788.00	4.00	4.00	7.00	7.00
ENSG00000234335.1	772.00	2.00	2.00	0.00	0.00
ENSG00000234337.3	739.00	1.06	1.00	2.00	1.04
ENSG00000234345.2	1048.00	0.00	0.00	0.00	0.00
ENSG00000234350.1	2026.00	0.00	1.00	7.00	5.00
ENSG00000234353.2	643.80	10.49	33.97	5.51	12.90
ENSG00000234354.2	394.00	0.00	0.00	3.42	0.00
ENSG00000234358.1	767.00	0.00	0.00	0.00	0.00
ENSG00000234369.1	891.00	2.00	1.00	1.00	2.00
ENSG00000234378.1	746.00	3.00	3.00	6.00	6.00
ENSG00000234380.1	1885.31	96.00	83.00	182.00	163.00
ENSG00000234390.4	2175.00	76.00	88.00	43.00	28.00
ENSG00000234394.4	3272.00	0.00	0.00	0.00	0.00
ENSG00000234405.1	632.00	3.00	4.00	14.00	9.00
ENSG00000234409.4	1286.00	0.00	0.00	0.00	1.00
ENSG00000234420.3	5265.22	397.00	405.00	531.00	540.00
ENSG00000234423.1	2344.00	0.00	0.00	0.00	0.00
ENSG00000234424.1	1547.00	0.00	0.00	3.14	1.13
ENSG00000234431.2	445.00	0.00	0.00	6.37	7.72
ENSG00000234432.3	2651.00	18.00	8.00	16.00	7.00
ENSG00000234449.2	1951.70	48.25	45.43	47.67	48.07
ENSG00000234456.3	2036.42	930.00	1010.00	3286.00	2980.00
ENSG00000234465.6	693.24	1.00	1.00	2.00	4.00
ENSG00000234469.2	642.00	3.00	0.00	0.00	0.00
ENSG00000234473.1	1229.00	1.00	0.00	2.00	1.00
ENSG00000234476.1	656.00	0.00	2.00	16.00	7.00
ENSG00000234492.4	1313.94	0.00	6.00	5.00	10.00
ENSG00000234494.3	1305.37	34.00	43.00	80.00	84.00
ENSG00000234498.2	609.00	2.02	1.02	4.05	4.04
ENSG00000234502.2	921.00	0.00	1.00	0.00	0.00
ENSG00000234503.1	774.00	0.00	0.00	0.00	5.00
ENSG00000234509.1	2233.00	6.00	8.00	2.00	3.00
ENSG00000234518.1	483.00	9.00	5.00	11.08	8.00
ENSG00000234536.1	386.00	0.00	1.00	4.00	2.00
ENSG00000234537.1	1863.00	5.00	2.00	6.00	3.00
ENSG00000234545.3	1997.97	965.61	1070.89	1051.16	982.83
ENSG00000234546.2	985.00	9.00	7.00	17.00	20.00
ENSG00000234558.1	1510.00	0.00	0.00	1.00	4.03
ENSG00000234584.1	545.00	3.00	1.00	0.00	0.00
ENSG00000234585.2	2381.96	321.34	306.47	124.80	117.50
ENSG00000234592.1	1648.00	2.00	0.00	0.00	1.00
ENSG00000234603.2	443.00	0.00	7.23	0.00	0.00
ENSG00000234608.3	1045.24	223.00	229.72	466.00	525.00
ENSG00000234610.1	701.00	0.00	1.00	4.00	3.00
ENSG00000234614.1	506.00	2.00	2.00	1.00	1.00
ENSG00000234616.4	4806.03	899.00	763.00	576.00	542.00
ENSG00000234617.1	750.00	0.00	0.00	0.00	0.00
ENSG00000234618.1	888.00	18.83	15.04	7.39	15.04
ENSG00000234631.1	2420.00	210.72	208.40	37.58	41.88
ENSG00000234636.1	897.00	3.00	2.00	22.00	19.00
ENSG00000234645.2	732.00	0.00	1.00	0.00	0.00
ENSG00000234647.1	2246.00	2.00	0.00	0.00	0.00
ENSG00000234648.1	158.00	216.26	161.73	162.49	115.98
ENSG00000234654.1	338.00	0.00	0.00	0.00	1.00
ENSG00000234663.1	740.20	0.00	0.00	0.00	0.00
ENSG00000234664.1	273.00	10.25	8.41	9.68	8.27
ENSG00000234665.4	1602.00	1.00	0.00	3.00	3.00
ENSG00000234678.1	777.74	80.00	63.00	61.00	67.00
ENSG00000234684.2	1698.52	119.00	161.00	506.00	494.00
ENSG00000234690.2	888.30	138.00	107.00	59.00	58.00
ENSG00000234694.1	661.00	5.00	1.00	6.00	4.00
ENSG00000234698.1	425.00	0.00	0.00	4.00	1.00
ENSG00000234702.1	851.00	0.00	0.00	0.00	0.00
ENSG00000234709.2	769.00	0.00	0.00	0.00	5.00
ENSG00000234719.4	474.22	4.02	11.14	8.08	6.39
ENSG00000234721.2	1598.00	1.00	0.00	0.00	0.00
ENSG00000234737.1	1291.00	0.00	1.02	5.46	7.35
ENSG00000234740.1	457.00	0.00	1.00	0.00	0.00
ENSG00000234741.3	647.91	2810.00	3002.00	1873.00	2080.00
ENSG00000234745.5	1212.55	1458.34	1237.80	1713.34	1828.28
ENSG00000234753.1	382.06	67.00	69.00	38.00	43.00
ENSG00000234754.1	2492.50	0.00	0.00	1.00	0.00
ENSG00000234764.2	745.00	1.30	1.43	7.63	5.78
ENSG00000234769.4	2377.00	289.45	216.78	258.45	338.29
ENSG00000234771.2	3199.09	212.00	195.00	71.00	77.00
ENSG00000234772.1	420.00	0.00	0.00	0.00	1.00
ENSG00000234773.2	917.00	2.00	1.00	2.00	3.00
ENSG00000234782.2	465.50	6.00	8.00	6.00	0.00
ENSG00000234788.1	780.00	0.00	0.00	0.00	0.00
ENSG00000234797.4	802.42	529.34	506.02	300.48	292.61
ENSG00000234801.2	839.50	1.00	5.00	0.00	0.00
ENSG00000234814.3	2592.00	4.70	4.11	9.53	7.10
ENSG00000234817.2	2277.00	4.00	6.00	13.00	9.00
ENSG00000234825.2	1431.00	3.26	6.03	6.03	5.04
ENSG00000234832.1	814.00	2.00	0.00	0.00	0.00
ENSG00000234835.1	760.00	0.00	1.00	1.00	0.00
ENSG00000234840.1	2347.00	2.00	0.00	287.00	339.00
ENSG00000234848.1	695.00	0.00	1.00	2.00	0.00
ENSG00000234851.3	471.00	17982.71	18225.67	11651.32	10657.51
ENSG00000234857.2	4001.00	518.79	484.09	1239.42	1327.70
ENSG00000234859.1	3890.00	0.00	0.00	1.00	1.00
ENSG00000234869.1	2949.00	1.00	5.00	8.00	7.00
ENSG00000234882.1	1316.00	3.00	0.00	0.00	0.00
ENSG00000234886.1	1752.00	0.00	1.00	3.00	0.00
ENSG00000234899.5	758.42	57.00	52.00	39.00	37.00
ENSG00000234902.2	556.00	1.00	1.00	0.00	1.00
ENSG00000234906.4	715.03	9951.77	9777.47	2124.16	2210.32
ENSG00000234911.1	1476.00	1.00	2.00	3.00	2.00
ENSG00000234912.5	1265.03	243.93	237.28	339.33	351.92
ENSG00000234917.1	596.00	0.00	1.00	0.00	0.00
ENSG00000234925.2	475.00	0.00	0.00	1.00	1.00
ENSG00000234928.1	917.00	4.00	2.00	4.00	4.00
ENSG00000234936.1	398.00	3.00	7.00	6.00	0.00
ENSG00000234944.1	1714.00	0.00	2.00	24.00	10.00
ENSG00000234948.1	4390.00	2.00	1.00	5.00	8.00
ENSG00000234949.2	1301.00	3.00	6.00	8.00	9.00
ENSG00000234964.3	405.00	87.15	87.20	92.96	64.60
ENSG00000234969.1	1182.00	0.00	0.00	0.00	4.16
ENSG00000234972.4	998.90	40.76	47.56	51.24	49.27
ENSG00000234975.5	411.00	13.39	18.01	8.32	6.93
ENSG00000234978.1	1742.00	8.14	6.79	9.30	11.61
ENSG00000234996.3	2321.00	41.57	62.31	42.18	44.01
ENSG00000234997.1	508.00	1.00	1.00	0.00	0.00
ENSG00000235001.2	1220.00	4.44	5.59	6.88	7.29
ENSG00000235008.1	1746.00	0.00	1.00	1.00	1.00
ENSG00000235018.1	528.00	2.00	0.00	1.00	0.00
ENSG00000235023.1	2854.00	2.00	0.00	0.00	0.00
ENSG00000235026.1	730.00	9.00	6.00	6.00	10.00
ENSG00000235029.1	374.00	1.00	2.00	0.00	2.00
ENSG00000235033.3	465.73	0.00	0.00	5.00	2.76
ENSG00000235036.3	1064.00	0.00	0.00	1.07	0.00
ENSG00000235043.2	445.00	9.13	4.87	14.83	9.38
ENSG00000235044.1	505.00	0.00	0.00	0.00	0.00
ENSG00000235052.1	456.00	0.00	0.00	0.00	4.00
ENSG00000235065.1	475.00	16.00	24.99	13.00	11.00
ENSG00000235078.1	974.00	2.00	0.00	0.00	2.00
ENSG00000235082.2	304.00	4.25	0.00	4.25	4.24
ENSG00000235084.2	447.00	2.00	1.00	2.00	3.00
ENSG00000235090.1	689.00	0.00	4.00	0.00	1.00
ENSG00000235092.1	633.05	27.00	22.00	41.00	43.00
ENSG00000235098.4	1424.08	255.00	269.00	315.00	380.00
ENSG00000235100.3	1298.00	3.00	7.00	6.00	10.00
ENSG00000235105.1	1257.00	27.06	14.31	12.16	10.29
ENSG00000235106.4	2482.78	190.00	168.00	530.00	616.00
ENSG00000235109.3	2179.78	151.00	162.00	138.00	138.00
ENSG00000235126.1	558.00	0.00	1.00	0.00	1.00
ENSG00000235142.3	1231.14	279.00	298.00	25.00	27.00
ENSG00000235145.2	821.00	0.00	1.00	0.00	0.00
ENSG00000235162.4	1004.23	214.00	172.00	363.00	318.00
ENSG00000235169.3	536.13	132.00	75.00	27.00	39.00
ENSG00000235173.2	1868.41	158.70	124.03	332.15	279.75
ENSG00000235174.1	156.00	160.25	231.61	257.85	177.35
ENSG00000235183.3	327.00	0.00	0.00	0.00	0.00
ENSG00000235194.4	1999.62	545.00	465.00	353.00	352.00
ENSG00000235209.1	678.00	0.00	1.00	0.00	0.00
ENSG00000235214.1	352.00	1.00	0.00	0.00	1.00
ENSG00000235217.5	3022.03	9.00	16.00	4.00	7.00
ENSG00000235225.1	378.00	0.00	0.00	0.00	0.00
ENSG00000235231.3	563.00	12.00	9.00	8.00	5.00
ENSG00000235238.1	284.00	0.00	0.00	2.59	1.85
ENSG00000235245.1	626.00	6.00	7.00	10.00	7.00
ENSG00000235249.1	995.00	5.67	3.00	0.00	0.00
ENSG00000235254.3	546.00	2.50	1.02	5.61	6.58
ENSG00000235257.4	695.28	59.00	48.00	47.00	53.00
ENSG00000235261.1	711.00	0.00	1.00	3.00	2.00
ENSG00000235262.1	755.00	0.00	0.00	1.00	0.00
ENSG00000235263.1	708.00	9.00	13.00	0.00	0.00
ENSG00000235265.1	578.00	2.00	1.00	3.00	0.00
ENSG00000235267.1	397.00	0.00	0.00	0.00	2.00
ENSG00000235269.1	602.00	3.00	2.00	5.00	3.00
ENSG00000235272.1	354.00	0.00	5.83	0.00	30.76
ENSG00000235280.2	712.00	26.00	13.00	44.00	42.00
ENSG00000235295.1	2379.00	0.00	0.00	2.00	0.00
ENSG00000235296.1	691.00	0.00	0.00	0.00	0.00
ENSG00000235297.3	414.00	3.00	0.00	0.00	2.00
ENSG00000235313.1	356.00	3.00	3.00	5.00	3.00
ENSG00000235314.1	2590.00	78.00	73.00	51.00	65.00
ENSG00000235316.1	1815.00	8.00	9.00	16.00	20.00
ENSG00000235319.1	674.00	3.00	8.00	7.00	4.00
ENSG00000235326.1	537.00	0.00	0.00	2.00	2.00
ENSG00000235327.1	509.00	1.00	0.00	0.00	1.00
ENSG00000235330.2	569.08	2.00	2.00	2.00	5.00
ENSG00000235333.3	978.00	0.00	0.00	0.00	0.00
ENSG00000235335.2	633.00	2.00	1.00	0.00	1.00
ENSG00000235355.1	704.00	8.00	5.00	13.00	9.00
ENSG00000235358.1	615.33	0.00	1.00	0.00	0.00
ENSG00000235363.1	225.00	26.91	20.99	46.05	46.99
ENSG00000235369.1	266.00	2.00	1.00	0.00	0.00
ENSG00000235370.5	5943.00	4.97	3.47	0.00	0.00
ENSG00000235373.1	4860.00	149.52	137.84	144.45	91.74
ENSG00000235374.1	661.84	3.00	3.00	14.00	19.00
ENSG00000235376.5	2130.00	1.00	0.00	1.01	1.00
ENSG00000235381.1	3088.00	160.00	164.00	201.00	177.00
ENSG00000235385.1	1212.00	0.00	1.00	0.00	0.00
ENSG00000235387.1	1612.00	0.00	0.00	0.00	2.00
ENSG00000235398.4	473.83	33.20	10.53	39.84	35.23
ENSG00000235408.2	135.00	0.00	0.00	0.00	0.00
ENSG00000235411.1	1155.00	0.00	0.00	0.00	0.00
ENSG00000235421.1	535.00	0.00	2.00	3.00	3.08
ENSG00000235423.4	914.58	31.02	62.45	69.62	51.69
ENSG00000235437.3	2159.65	202.00	197.00	390.00	405.00
ENSG00000235447.2	1062.00	0.00	0.00	0.00	0.00
ENSG00000235449.2	190.00	0.00	0.00	0.00	0.00
ENSG00000235453.3	483.91	127.00	87.00	191.00	156.00
ENSG00000235454.1	1107.00	5.19	2.60	6.18	14.17
ENSG00000235472.1	1220.00	0.00	0.00	0.96	0.82
ENSG00000235475.1	489.00	1.00	0.00	0.00	2.00
ENSG00000235477.2	1807.00	76.00	90.00	65.00	65.00
ENSG00000235488.1	455.00	0.00	0.00	3.00	3.00
ENSG00000235489.3	1892.00	0.00	3.10	3.14	6.30
ENSG00000235499.1	390.00	9.00	5.00	15.00	14.00
ENSG00000235501.1	884.91	363.00	342.00	81.00	120.00
ENSG00000235508.2	718.50	0.00	1.03	0.00	0.00
ENSG00000235513.1	1640.00	0.00	1.00	0.00	0.00
ENSG00000235527.2	861.72	2.00	3.00	3.00	9.00
ENSG00000235529.1	664.00	61.00	53.00	9.00	7.00
ENSG00000235530.2	819.50	3.00	5.00	7.00	0.00
ENSG00000235545.1	1228.00	54.00	49.00	33.00	54.00
ENSG00000235548.1	834.00	0.00	0.00	0.00	0.00
ENSG00000235552.4	757.64	148.71	116.93	126.49	124.90
ENSG00000235554.1	1034.00	1.03	0.00	0.00	1.03
ENSG00000235560.3	1430.88	98.00	104.00	192.00	190.00
ENSG00000235563.1	1871.00	5.00	6.00	7.00	9.00
ENSG00000235565.1	2272.00	11.00	4.00	11.00	20.00
ENSG00000235568.2	5602.00	22.00	16.00	1.00	1.00
ENSG00000235574.1	1084.00	1.00	1.00	1.00	0.00
ENSG00000235587.2	1006.00	7.00	4.00	6.02	6.00
ENSG00000235605.1	438.00	1.00	0.00	0.00	1.00
ENSG00000235609.4	4184.77	456.00	449.00	310.00	292.00
ENSG00000235613.2	1693.00	0.00	1.00	1.00	1.00
ENSG00000235618.3	2177.00	3.80	1.00	3.22	3.64
ENSG00000235621.4	3311.82	106.00	113.00	78.00	68.00
ENSG00000235631.1	1071.50	0.00	2.00	1.00	0.00
ENSG00000235636.1	882.00	15.61	10.70	37.89	23.83
ENSG00000235643.1	1285.00	2.00	2.00	1.00	0.00
ENSG00000235651.1	1398.00	1.00	0.00	2.00	0.00
ENSG00000235652.3	2161.34	11.00	17.00	30.00	25.00
ENSG00000235655.2	889.69	3422.25	3318.33	3848.37	3924.70
ENSG00000235663.1	461.00	28.00	20.00	31.00	36.00
ENSG00000235669.1	798.00	24.00	36.00	13.00	12.00
ENSG00000235672.1	587.00	1.00	0.00	1.00	0.00
ENSG00000235698.1	1200.00	0.00	0.00	0.00	0.00
ENSG00000235701.1	977.00	1.00	0.00	1.00	0.00
ENSG00000235703.1	1531.36	57.32	70.46	89.94	94.62
ENSG00000235704.1	853.00	0.00	1.00	0.00	0.00
ENSG00000235706.3	1236.46	130.00	131.00	206.00	175.00
ENSG00000235720.1	1356.00	0.00	1.24	0.00	3.17
ENSG00000235726.1	1652.00	0.00	0.00	4.00	2.00
ENSG00000235748.1	560.00	0.00	1.00	0.00	0.00
ENSG00000235750.5	4449.23	6.00	8.00	43.00	52.00
ENSG00000235760.3	398.00	1.00	1.00	0.00	0.00
ENSG00000235770.1	2770.88	17.00	5.00	11.00	7.00
ENSG00000235776.2	801.00	1.00	1.11	0.00	3.00
ENSG00000235781.1	851.00	11.00	11.00	13.00	15.00
ENSG00000235786.1	674.00	0.00	4.00	0.00	0.00
ENSG00000235795.1	671.00	1.00	1.00	3.00	1.00
ENSG00000235812.4	2049.00	0.00	0.00	24.31	9.05
ENSG00000235821.1	420.00	0.00	0.00	0.00	0.00
ENSG00000235823.1	2551.00	510.00	440.00	115.00	131.00
ENSG00000235831.2	1754.45	10.00	6.00	6.00	16.00
ENSG00000235833.1	1028.00	0.00	0.00	0.00	0.00
ENSG00000235847.2	965.00	0.00	0.00	1.00	0.00
ENSG00000235852.1	919.00	0.00	0.00	2.00	1.00
ENSG00000235859.4	1173.29	58.00	47.00	17.00	21.00
ENSG00000235865.2	4763.00	7.00	2.00	1.00	0.00
ENSG00000235878.4	804.00	26.33	18.16	5.23	2.58
ENSG00000235883.2	523.00	0.00	0.00	0.00	0.00
ENSG00000235884.2	1403.73	2.00	3.00	81.00	93.00
ENSG00000235885.3	813.25	0.00	0.00	2.00	0.00
ENSG00000235888.1	1412.00	16.00	8.00	1.00	1.00
ENSG00000235890.1	1388.00	61.00	47.00	30.00	42.00
ENSG00000235893.5	541.00	3.00	0.00	10.00	10.00
ENSG00000235897.1	596.70	5.00	4.00	13.00	8.00
ENSG00000235899.1	566.00	2.00	0.00	4.00	1.00
ENSG00000235903.3	972.56	2.00	4.00	26.00	23.00
ENSG00000235908.1	517.00	1.00	1.00	1.00	0.00
ENSG00000235910.1	563.00	2.00	2.00	2.00	0.00
ENSG00000235912.1	192.00	0.00	1.05	3.10	3.10
ENSG00000235919.3	1017.86	72.00	63.00	90.77	111.00
ENSG00000235927.2	1333.30	0.00	1.00	8.00	6.00
ENSG00000235933.1	914.00	11.00	17.00	4.00	0.00
ENSG00000235944.3	1330.79	46.30	41.05	64.04	59.81
ENSG00000235947.1	1464.00	1.00	1.00	0.00	0.00
ENSG00000235954.2	1023.38	145.00	186.00	309.00	300.00
ENSG00000235957.1	192.00	1.00	0.00	0.00	1.00
ENSG00000235961.3	2253.00	33.01	18.00	2.00	3.00
ENSG00000235999.1	1986.00	54.28	37.47	50.45	44.52
ENSG00000236008.1	8839.00	8.00	14.00	2.00	1.00
ENSG00000236017.3	638.81	13.00	19.00	34.00	48.00
ENSG00000236021.1	579.00	0.00	0.00	0.00	0.00
ENSG00000236029.4	1989.73	19.80	23.98	8.64	11.69
ENSG00000236039.1	488.50	0.00	0.00	0.00	0.00
ENSG00000236047.1	589.00	2.00	1.00	0.00	1.00
ENSG00000236054.1	457.00	3.00	1.00	0.00	3.00
ENSG00000236055.1	593.00	0.00	0.00	0.00	2.00
ENSG00000236056.1	937.00	0.00	0.00	1.00	0.00
ENSG00000236058.2	489.00	1.06	1.52	0.00	0.00
ENSG00000236066.1	406.50	1.00	3.00	1.00	0.00
ENSG00000236078.1	2761.00	5.00	4.00	2.00	0.00
ENSG00000236081.1	636.82	7.00	5.00	24.00	19.00
ENSG00000236085.1	1122.00	0.00	0.62	3.00	1.00
ENSG00000236086.3	262.00	0.00	1.00	0.00	1.00
ENSG00000236088.5	1324.27	76.00	86.00	93.00	94.00
ENSG00000236090.2	1008.00	0.00	0.00	1.00	0.00
ENSG00000236091.1	961.00	0.00	0.00	5.00	0.00
ENSG00000236095.1	779.00	1.00	1.00	2.00	1.00
ENSG00000236098.1	592.00	0.00	1.00	0.00	1.00
ENSG00000236104.2	2645.82	457.00	431.00	508.00	520.00
ENSG00000236107.3	2305.00	1.00	0.00	0.00	1.00
ENSG00000236114.1	1962.00	0.00	0.00	0.00	0.00
ENSG00000236117.1	951.00	0.00	3.00	0.00	2.00
ENSG00000236137.1	622.00	1.00	2.00	1.00	1.00
ENSG00000236144.2	2238.31	156.00	133.00	341.00	326.00
ENSG00000236152.1	307.00	1.00	0.00	0.00	0.00
ENSG00000236153.1	265.00	0.00	0.00	0.00	1.00
ENSG00000236155.2	1078.00	16.00	18.00	33.00	11.00
ENSG00000236156.2	410.00	0.94	0.00	1.83	0.81
ENSG00000236159.1	539.00	1.00	2.00	0.00	0.00
ENSG00000236166.1	521.00	0.00	3.00	3.00	0.00
ENSG00000236184.1	844.00	3.00	0.00	1.00	3.00
ENSG00000236194.2	767.00	10.00	7.00	0.00	0.00
ENSG00000236200.1	698.49	10.00	7.00	15.00	16.00
ENSG00000236204.1	1436.92	7.00	10.00	19.00	25.00
ENSG00000236209.1	763.00	13.00	10.00	18.00	4.00
ENSG00000236230.1	675.00	1.00	0.00	0.00	0.00
ENSG00000236233.3	2483.00	22.00	24.00	26.00	23.00
ENSG00000236254.1	1354.00	0.00	0.00	0.00	0.00
ENSG00000236255.1	1768.82	75.00	71.00	60.00	76.00
ENSG00000236256.5	704.66	0.00	0.00	5.00	4.00
ENSG00000236257.1	1076.00	3.00	3.00	7.00	10.00
ENSG00000236263.1	568.00	1.00	3.00	7.00	1.00
ENSG00000236264.3	637.00	2.01	2.05	2.04	2.08
ENSG00000236267.1	333.00	0.00	0.00	0.00	0.00
ENSG00000236269.1	744.00	3.00	2.00	0.00	0.00
ENSG00000236279.2	1359.00	3.00	0.00	9.00	23.00
ENSG00000236287.3	2438.93	417.00	449.00	845.00	746.00
ENSG00000236289.2	472.00	4.00	6.00	0.00	1.00
ENSG00000236290.1	703.00	0.00	0.00	0.00	0.00
ENSG00000236296.3	1476.45	30.00	15.00	93.00	100.00
ENSG00000236297.1	668.50	0.00	1.00	2.00	0.00
ENSG00000236305.1	369.00	1.00	0.00	2.00	1.00
ENSG00000236307.2	430.00	2.00	0.00	3.00	1.00
ENSG00000236308.1	578.00	0.00	0.00	2.00	0.00
ENSG00000236337.1	343.00	4.00	1.00	1.00	0.00
ENSG00000236345.1	1454.00	4.00	6.00	52.00	46.00
ENSG00000236349.1	1296.00	6.16	3.07	2.05	11.38
ENSG00000236358.1	410.00	1.00	0.00	0.00	0.00
ENSG00000236360.1	384.00	0.00	1.37	2.17	1.21
ENSG00000236364.2	675.00	2.00	4.00	0.00	0.00
ENSG00000236366.1	2293.00	0.00	0.00	1.00	0.00
ENSG00000236384.3	2033.00	44.00	34.00	4.00	2.00
ENSG00000236393.1	3000.00	1.00	0.00	3.00	6.00
ENSG00000236397.2	1343.79	19.00	14.00	15.31	31.97
ENSG00000236404.4	1117.24	5.00	4.00	6.00	4.00
ENSG00000236411.1	525.00	1.00	1.00	1.00	3.00
ENSG00000236412.1	1008.00	8.00	17.00	5.00	0.00
ENSG00000236423.1	1831.20	84.00	72.00	65.00	59.00
ENSG00000236432.3	810.46	44.00	34.00	38.00	51.00
ENSG00000236438.2	2168.00	18.73	24.18	26.28	21.81
ENSG00000236439.3	254.00	17.45	17.52	3.75	7.22
ENSG00000236449.1	2400.00	0.00	0.00	1.00	2.00
ENSG00000236456.1	585.00	6.00	6.00	7.00	9.00
ENSG00000236459.1	946.00	0.00	1.00	0.00	0.00
ENSG00000236474.1	1295.00	0.00	0.00	1.00	1.00
ENSG00000236489.1	299.00	0.00	0.00	0.00	0.00
ENSG00000236491.1	730.00	1.00	0.00	0.00	1.00
ENSG00000236493.1	972.00	2.00	0.00	3.67	3.00
ENSG00000236514.1	826.00	1.00	1.00	7.00	5.00
ENSG00000236519.1	1031.00	6.00	1.00	7.00	8.00
ENSG00000236520.2	698.00	4.00	1.00	0.00	0.00
ENSG00000236528.1	849.00	3.00	1.00	3.00	4.00
ENSG00000236529.1	385.00	0.00	2.00	4.00	4.00
ENSG00000236532.1	443.00	0.00	1.00	1.00	2.00
ENSG00000236537.1	424.00	6.00	15.00	7.00	7.00
ENSG00000236542.1	530.00	0.00	0.00	0.00	0.00
ENSG00000236546.1	785.00	0.00	0.00	0.00	0.00
ENSG00000236548.1	4507.00	0.00	2.00	1.00	1.00
ENSG00000236552.1	612.00	594.54	517.16	344.07	361.17
ENSG00000236554.1	1306.00	0.00	0.00	0.00	1.00
ENSG00000236562.3	392.00	0.00	0.00	1.00	0.00
ENSG00000236565.2	274.22	2.07	0.00	4.39	8.97
ENSG00000236570.1	1227.00	1.00	0.00	0.00	0.00
ENSG00000236581.4	574.00	0.00	0.00	1.00	1.00
ENSG00000236603.1	651.00	11.30	14.96	16.32	7.19
ENSG00000236609.3	3857.00	250.00	233.00	108.00	106.00
ENSG00000236617.2	555.00	0.00	1.00	6.00	6.00
ENSG00000236618.2	542.00	122.00	115.00	155.00	144.00
ENSG00000236624.4	1723.14	98.00	103.00	111.00	149.00
ENSG00000236641.1	482.00	0.00	0.00	0.00	2.00
ENSG00000236643.1	617.00	1.00	0.00	1.00	2.00
ENSG00000236648.1	610.00	3.00	0.00	0.00	0.00
ENSG00000236651.1	950.00	4.00	0.00	1.00	4.00
ENSG00000236670.1	1291.00	6.68	14.00	3.52	0.00
ENSG00000236671.3	925.98	0.00	1.00	4.00	6.00
ENSG00000236679.2	385.00	0.00	0.00	8.35	3.41
ENSG00000236682.1	2690.00	91.00	112.00	77.00	53.00
ENSG00000236698.1	435.00	19.23	16.29	23.41	15.68
ENSG00000236708.1	982.00	1.00	1.00	4.00	6.00
ENSG00000236711.2	504.00	2.00	2.00	0.00	0.00
ENSG00000236714.1	2237.00	4.00	9.00	43.00	31.00
ENSG00000236716.1	517.00	0.00	1.00	3.00	1.00
ENSG00000236719.2	1489.00	0.00	1.00	4.00	2.00
ENSG00000236723.1	524.00	2.00	2.00	4.00	1.00
ENSG00000236735.2	382.50	4.15	5.12	3.03	0.00
ENSG00000236739.3	535.00	2.20	0.00	2.02	0.00
ENSG00000236745.2	642.00	0.00	0.00	0.00	0.00
ENSG00000236751.1	626.00	42.00	23.00	16.00	22.00
ENSG00000236753.1	1100.13	97.00	108.00	176.00	168.00
ENSG00000236754.1	1838.00	0.00	0.00	0.00	0.00
ENSG00000236756.4	2865.00	1.00	1.00	0.00	3.00
ENSG00000236760.1	718.00	1.00	0.00	1.00	1.00
ENSG00000236773.1	231.00	0.00	0.00	0.00	0.00
ENSG00000236778.3	864.84	41.86	33.00	22.00	33.00
ENSG00000236780.1	704.26	0.00	0.00	1.00	3.00
ENSG00000236782.1	595.40	1.00	0.00	0.00	0.00
ENSG00000236790.1	1307.50	0.00	0.00	0.00	0.00
ENSG00000236792.1	443.00	1.01	3.03	0.00	1.01
ENSG00000236794.4	297.00	1.00	1.00	0.00	0.00
ENSG00000236801.1	474.00	4.00	5.00	2.00	5.00
ENSG00000236804.1	753.00	0.00	1.00	1.00	0.00
