symbol	length	Control_D0	Control_D1	ABCF1_D0	ABCF1_D1
ENSG00000231341.1	855.00	2.00	0.00	0.00	1.00
ENSG00000231342.2	1073.00	0.00	0.00	0.50	3.00
ENSG00000231344.1	349.00	0.00	1.00	0.00	1.00
ENSG00000231345.3	2353.00	0.00	1.00	1.00	0.00
ENSG00000231346.1	706.00	0.00	0.00	0.00	2.05
ENSG00000231360.2	1073.00	7.36	5.31	20.13	42.63
ENSG00000231365.1	953.52	48.00	81.00	76.00	299.00
ENSG00000231367.1	423.00	0.00	0.00	0.00	2.00
ENSG00000231389.3	1009.58	1.00	0.00	3.00	8.00
ENSG00000231394.1	543.00	0.00	0.00	1.00	0.00
ENSG00000231407.1	1363.00	0.00	1.00	0.00	2.00
ENSG00000231431.3	1445.04	3.64	5.32	7.62	33.72
ENSG00000231439.3	1054.00	6.00	7.00	7.00	23.00
ENSG00000231441.1	551.00	0.00	1.00	0.00	1.00
ENSG00000231453.1	2379.00	1.00	0.00	0.00	0.00
ENSG00000231458.2	790.00	2.00	1.00	0.00	2.00
ENSG00000231466.2	780.00	5.00	5.00	6.00	30.00
ENSG00000231473.2	618.79	1.00	5.00	3.00	6.00
ENSG00000231500.2	615.46	5183.00	9979.02	7563.00	24930.79
ENSG00000231521.1	285.00	0.00	0.00	1.00	2.00
ENSG00000231527.1	579.00	2.00	1.00	4.76	4.00
ENSG00000231528.2	5625.00	5.00	5.00	2.97	4.96
ENSG00000231533.1	474.00	0.00	0.00	0.00	1.00
ENSG00000231535.1	578.10	0.00	0.00	4.00	8.00
ENSG00000231544.2	489.00	0.00	1.00	0.00	1.00
ENSG00000231551.2	1555.00	4.14	0.00	0.00	0.00
ENSG00000231566.1	1960.00	2.00	0.00	1.00	2.00
ENSG00000231574.1	2067.66	7.00	9.00	86.00	219.00
ENSG00000231579.3	635.00	0.00	1.62	0.00	0.00
ENSG00000231584.4	900.00	0.00	2.00	2.00	1.16
ENSG00000231595.1	1537.00	9.00	12.00	15.00	51.00
ENSG00000231607.4	993.95	50.00	58.00	103.00	252.00
ENSG00000231609.1	396.00	0.00	1.00	0.00	3.00
ENSG00000231611.1	598.00	1.00	0.00	2.00	4.00
ENSG00000231612.1	447.00	0.00	0.00	0.00	0.00
ENSG00000231615.2	1337.00	0.00	0.00	2.00	2.00
ENSG00000231625.4	1150.00	2.00	1.00	2.00	8.00
ENSG00000231632.1	445.00	1.00	1.00	1.00	6.00
ENSG00000231636.1	407.00	0.00	0.00	1.00	1.00
ENSG00000231638.1	2916.00	0.00	0.00	0.00	0.00
ENSG00000231646.1	565.70	1.00	1.00	4.00	9.00
ENSG00000231651.1	395.00	0.00	1.00	0.00	1.00
ENSG00000231652.2	1973.00	3.00	0.00	0.00	0.00
ENSG00000231663.1	575.00	5.00	5.00	3.00	23.00
ENSG00000231665.1	1592.00	1.00	1.00	1.00	1.00
ENSG00000231672.2	3078.00	10.00	39.00	10.00	47.00
ENSG00000231683.2	3385.17	7.93	13.00	0.00	11.00
ENSG00000231684.2	336.50	0.00	0.00	0.00	0.00
ENSG00000231686.1	988.00	2.22	6.81	2.26	0.00
ENSG00000231690.2	2318.00	28.00	32.00	57.00	217.00
ENSG00000231697.3	877.00	0.00	1.00	2.00	1.00
ENSG00000231703.2	3280.00	6.00	9.00	12.00	34.00
ENSG00000231704.1	537.00	1.00	1.00	0.00	0.00
ENSG00000231709.1	842.00	0.00	0.00	2.20	0.00
ENSG00000231720.1	579.00	5.00	6.00	3.00	2.00
ENSG00000231721.2	1288.42	69.00	117.00	64.00	154.00
ENSG00000231731.3	781.87	0.00	2.00	3.00	9.00
ENSG00000231734.4	867.08	6.86	10.00	14.00	50.84
ENSG00000231741.2	1468.00	0.00	0.00	2.00	3.00
ENSG00000231742.1	530.94	48.00	72.00	35.00	127.00
ENSG00000231752.1	903.00	13.00	14.00	15.00	40.85
ENSG00000231764.4	3808.54	220.00	330.00	331.00	876.00
ENSG00000231767.2	466.00	5.19	5.00	4.00	20.90
ENSG00000231770.1	1074.35	8.00	12.00	38.00	132.00
ENSG00000231784.4	1229.88	8.00	14.00	4.00	32.00
ENSG00000231789.2	939.00	39.00	71.00	103.00	310.00
ENSG00000231793.4	926.64	0.00	4.00	9.00	10.00
ENSG00000231794.3	1810.00	0.00	0.00	0.00	1.00
ENSG00000231806.2	1164.00	21.00	67.00	59.00	199.00
ENSG00000231816.1	547.00	0.00	0.00	2.00	8.00
ENSG00000231817.3	1049.27	2.00	2.00	2.00	4.00
ENSG00000231822.1	735.00	0.00	1.05	1.02	4.14
ENSG00000231826.1	1032.66	2.00	1.00	0.00	3.00
ENSG00000231831.1	2764.00	0.00	0.00	0.00	2.00
ENSG00000231840.1	457.00	0.00	1.00	2.00	2.00
ENSG00000231841.1	762.00	3.01	4.00	4.00	9.00
ENSG00000231842.1	583.00	0.00	0.00	0.00	4.00
ENSG00000231852.2	1815.24	44.46	85.11	163.79	484.60
ENSG00000231856.1	569.00	2.00	8.00	4.00	10.00
ENSG00000231864.2	748.00	0.00	0.00	0.00	3.00
ENSG00000231865.1	2472.00	4.00	4.00	5.00	7.00
ENSG00000231871.1	839.00	1.00	2.00	4.00	14.00
ENSG00000231875.1	903.00	0.00	0.00	0.00	2.00
ENSG00000231878.1	252.00	0.00	2.00	1.00	1.00
ENSG00000231880.1	547.00	1.00	0.00	0.00	5.00
ENSG00000231881.1	1608.00	25.00	51.00	8.00	28.00
ENSG00000231882.1	417.00	0.00	0.00	0.00	0.00
ENSG00000231889.3	925.12	62.00	92.00	96.00	302.00
ENSG00000231890.3	696.17	38.00	72.00	64.00	179.00
ENSG00000231903.1	311.00	0.00	0.00	1.00	2.00
ENSG00000231908.1	470.38	7.00	9.00	4.00	12.00
ENSG00000231924.5	1345.90	0.00	1.00	2.00	6.00
ENSG00000231925.7	3426.39	1958.00	3522.00	3762.00	10528.00
ENSG00000231948.2	600.00	56.00	129.00	48.00	185.00
ENSG00000231952.3	915.00	2.01	1.02	0.00	1.03
ENSG00000231969.1	1022.00	14.00	34.00	23.00	95.00
ENSG00000231970.1	548.00	0.00	0.00	0.00	0.00
ENSG00000231976.3	2137.50	1.00	0.00	0.00	0.00
ENSG00000231977.1	542.00	0.00	1.00	1.00	2.00
ENSG00000231989.2	612.00	0.00	2.22	2.21	8.11
ENSG00000231991.3	1020.00	10.76	15.78	4.24	24.63
ENSG00000231992.1	420.00	0.00	0.00	1.00	3.00
ENSG00000231993.1	457.00	0.00	1.00	0.00	1.00
ENSG00000231995.2	601.00	0.00	0.00	0.14	4.00
ENSG00000231999.2	788.00	1.00	3.00	1.00	1.00
ENSG00000232010.1	523.00	6.00	19.00	14.00	31.00
ENSG00000232024.2	588.00	252.52	347.71	352.09	864.51
ENSG00000232032.1	169.00	0.00	1.00	0.00	0.00
ENSG00000232034.1	717.00	5.00	3.00	1.00	4.00
ENSG00000232040.2	4877.00	76.00	80.00	126.00	327.00
ENSG00000232060.3	602.00	0.00	0.00	0.00	1.00
ENSG00000232063.1	2162.00	0.00	1.00	0.00	2.00
ENSG00000232070.4	1215.17	6.00	10.00	8.00	37.00
ENSG00000232093.1	822.00	13.00	15.00	14.00	34.00
ENSG00000232097.1	356.00	0.00	1.00	2.00	0.00
ENSG00000232098.2	1484.24	250.00	402.99	600.05	1628.96
ENSG00000232104.2	496.00	1.00	1.00	2.00	5.00
ENSG00000232110.3	443.33	0.00	0.00	0.00	0.00
ENSG00000232112.3	562.73	890.95	1499.94	2128.94	6176.88
ENSG00000232116.2	432.78	14.00	24.00	28.00	93.84
ENSG00000232117.1	6852.00	0.00	0.00	2.00	1.00
ENSG00000232119.3	986.88	160.00	264.00	247.00	727.00
ENSG00000232133.1	1542.00	0.00	0.00	0.00	0.00
ENSG00000232134.1	388.00	0.00	0.00	0.00	1.00
ENSG00000232139.1	580.00	0.00	0.00	0.00	1.00
ENSG00000232150.3	1093.00	0.00	2.91	8.82	21.19
ENSG00000232160.2	3473.00	0.00	7.00	2.00	5.00
ENSG00000232164.1	1679.00	0.00	0.00	1.00	1.00
ENSG00000232176.1	712.00	1.00	1.00	1.00	8.00
ENSG00000232187.1	552.00	3.03	3.24	3.19	10.60
ENSG00000232208.2	352.00	0.00	1.00	0.00	0.00
ENSG00000232224.1	2501.69	16.00	15.00	36.00	130.00
ENSG00000232229.1	3891.00	0.00	0.00	2.00	1.00
ENSG00000232233.1	1832.00	1.00	1.01	0.00	4.02
ENSG00000232237.2	1431.50	0.00	1.00	0.00	0.00
ENSG00000232273.1	532.00	0.00	0.00	0.00	0.00
ENSG00000232274.2	1384.30	238.75	360.01	677.23	1737.84
ENSG00000232282.1	938.00	0.00	0.00	0.00	1.00
ENSG00000232283.1	1072.00	2.00	1.00	8.00	22.00
ENSG00000232300.1	2183.00	6.00	8.00	5.00	29.00
ENSG00000232303.2	979.00	3.00	3.00	11.00	24.00
ENSG00000232306.1	563.00	1.00	1.00	0.00	3.00
ENSG00000232311.1	465.00	0.00	0.00	0.00	2.00
ENSG00000232320.5	511.01	8.55	9.75	0.00	13.42
ENSG00000232324.1	555.00	31.00	30.00	13.00	34.00
ENSG00000232334.1	525.00	2.00	7.00	0.00	3.00
ENSG00000232335.1	539.00	0.00	1.00	0.00	0.00
ENSG00000232336.1	470.00	2.00	2.00	3.00	9.00
ENSG00000232346.1	407.00	16.00	34.00	28.00	83.00
ENSG00000232347.1	706.00	0.00	0.00	0.00	1.00
ENSG00000232352.1	338.00	0.00	2.00	0.00	1.00
ENSG00000232372.1	360.00	2.00	0.00	1.00	5.44
ENSG00000232373.2	1137.00	1.00	1.00	0.00	1.00
ENSG00000232387.2	390.00	0.00	1.00	1.01	1.02
ENSG00000232388.2	504.17	345.00	664.00	577.00	1744.00
ENSG00000232389.1	1101.00	1.92	2.98	1.00	2.00
ENSG00000232406.2	1137.35	1.00	0.00	2.00	3.00
ENSG00000232411.1	506.00	0.00	1.00	7.00	25.00
ENSG00000232412.1	326.00	0.00	1.00	1.00	0.00
ENSG00000232415.1	532.00	1.00	3.00	2.00	2.00
ENSG00000232433.2	1193.00	1.00	1.50	0.00	0.50
ENSG00000232434.1	2931.00	36.00	77.00	21.00	74.00
ENSG00000232442.1	726.26	22.00	59.00	73.00	170.00
ENSG00000232445.1	705.00	27.00	39.00	40.00	114.00
ENSG00000232450.1	748.00	6.00	9.00	9.00	23.00
ENSG00000232453.1	1211.00	1.00	1.00	2.00	4.00
ENSG00000232454.2	351.00	0.00	1.00	1.00	6.78
ENSG00000232456.1	704.00	0.00	5.08	0.00	1.44
ENSG00000232457.3	1052.00	0.00	0.00	0.00	0.00
ENSG00000232460.3	1012.00	9.26	5.00	7.87	15.21
ENSG00000232466.1	372.00	1.00	0.00	0.00	1.00
ENSG00000232472.1	678.00	31.00	56.20	46.09	137.73
ENSG00000232479.2	1296.00	0.00	0.00	2.00	0.00
ENSG00000232485.2	615.65	2.00	9.00	5.00	8.00
ENSG00000232486.1	2434.00	2.00	1.00	0.00	1.00
ENSG00000232489.1	1255.00	0.00	0.00	0.00	1.00
ENSG00000232498.1	396.00	4.00	8.00	7.00	29.00
ENSG00000232499.2	1029.00	9.05	6.35	9.58	29.37
ENSG00000232504.4	783.00	0.00	0.00	0.00	0.00
ENSG00000232526.1	859.00	0.00	2.00	1.00	1.00
ENSG00000232527.3	535.80	69.75	125.59	94.63	333.21
ENSG00000232528.3	1367.00	1.00	1.00	2.00	3.00
ENSG00000232531.2	1056.00	1.03	0.00	0.00	1.03
ENSG00000232533.1	648.00	4.00	18.00	21.00	74.00
ENSG00000232545.1	558.00	0.00	2.00	2.00	12.00
ENSG00000232553.3	1294.00	1.00	0.00	0.00	4.00
ENSG00000232559.2	913.33	26.00	64.00	54.00	178.00
ENSG00000232560.2	714.00	3.00	16.00	4.00	20.00
ENSG00000232561.2	2629.00	484.39	733.42	423.50	1421.58
ENSG00000232573.1	423.00	68.49	106.98	118.20	216.58
ENSG00000232586.1	1440.00	35.00	63.00	34.00	89.00
ENSG00000232587.1	1385.00	1.00	0.00	1.00	0.00
ENSG00000232593.2	960.20	15.00	31.00	21.00	84.00
ENSG00000232600.2	428.00	0.00	0.00	2.00	2.00
ENSG00000232611.1	3018.00	14.00	27.00	35.00	84.00
ENSG00000232615.4	1075.00	0.00	1.01	0.00	3.01
ENSG00000232618.1	554.00	1.00	0.00	1.00	2.00
ENSG00000232623.1	582.00	0.00	0.00	0.00	0.00
ENSG00000232626.3	463.00	0.00	1.00	2.00	1.00
ENSG00000232637.3	1872.63	116.50	235.75	231.94	751.99
ENSG00000232640.1	403.00	7.00	5.00	4.00	18.00
ENSG00000232645.1	506.97	6.00	6.00	21.00	28.00
ENSG00000232650.1	439.15	3.00	3.00	10.00	22.00
ENSG00000232653.4	1154.01	7.17	27.45	39.78	141.23
ENSG00000232656.3	786.40	0.00	0.00	2.00	0.00
ENSG00000232671.2	530.59	3.00	11.00	7.00	28.00
ENSG00000232677.2	1568.39	6.00	6.00	8.00	23.00
ENSG00000232680.2	1000.00	0.00	2.00	0.00	2.00
ENSG00000232684.1	2192.00	2.00	0.00	0.00	0.00
ENSG00000232686.1	463.00	1.00	0.00	0.00	1.00
ENSG00000232699.2	736.00	0.00	0.00	0.00	3.02
ENSG00000232702.2	226.27	11.55	30.09	39.62	107.04
ENSG00000232710.1	667.00	0.00	2.00	12.00	9.00
ENSG00000232713.2	401.00	7.00	3.00	2.00	11.00
ENSG00000232715.1	394.00	1.00	0.00	0.00	0.00
ENSG00000232724.1	2848.00	1.00	1.00	0.00	0.00
ENSG00000232727.2	763.00	0.00	1.00	2.00	1.00
ENSG00000232732.5	656.46	0.00	2.00	2.00	8.00
ENSG00000232742.2	579.00	0.00	1.16	0.00	4.62
ENSG00000232745.2	1746.00	0.00	2.00	5.01	7.46
ENSG00000232767.1	778.00	1.00	1.00	0.00	1.00
ENSG00000232774.3	1438.62	2.00	3.00	7.39	9.80
ENSG00000232788.1	512.00	0.00	0.00	0.00	5.00
ENSG00000232803.1	1098.98	30.00	82.00	13.00	51.00
ENSG00000232807.2	3486.00	0.00	1.00	0.00	1.00
ENSG00000232810.3	1676.00	2.00	3.00	0.00	2.00
ENSG00000232815.1	715.00	2.00	2.00	5.00	18.00
ENSG00000232818.2	892.00	13.00	24.00	21.00	78.00
ENSG00000232828.1	925.00	0.00	1.00	0.00	2.00
ENSG00000232833.4	1506.00	31.92	74.84	49.20	167.79
ENSG00000232838.3	1141.00	229.08	375.89	328.63	1032.21
ENSG00000232842.2	988.00	0.00	0.00	0.00	1.00
ENSG00000232850.1	696.00	0.00	4.00	2.00	7.00
ENSG00000232855.2	6103.00	1.00	2.00	2.00	5.00
ENSG00000232859.5	1306.41	7.00	9.00	28.00	56.00
ENSG00000232860.3	2220.00	1.00	1.00	1.00	2.00
ENSG00000232862.4	474.93	0.00	0.00	0.00	2.00
ENSG00000232872.2	2404.00	9.00	19.00	21.57	60.53
ENSG00000232874.1	430.00	1.00	2.00	1.00	3.00
ENSG00000232876.1	790.00	1.00	0.00	0.00	1.00
ENSG00000232882.1	621.00	0.00	8.68	2.03	29.53
ENSG00000232884.3	1724.00	0.00	1.00	2.00	4.00
ENSG00000232888.3	484.00	3.00	7.00	3.00	17.00
ENSG00000232901.1	294.00	0.00	0.00	0.00	1.00
ENSG00000232906.1	1243.00	4.00	5.00	11.00	17.00
ENSG00000232907.3	624.67	13.00	17.00	10.00	44.00
ENSG00000232915.1	1253.00	2.00	0.00	1.00	1.00
ENSG00000232931.1	2225.38	129.92	218.77	223.00	722.95
ENSG00000232936.1	563.00	0.00	0.00	1.00	2.00
ENSG00000232938.2	903.15	6.24	18.06	35.24	60.28
ENSG00000232940.1	650.61	6.00	14.00	10.00	29.00
ENSG00000232946.1	331.00	1.00	0.00	2.00	4.00
ENSG00000232952.1	1779.00	2.00	1.00	0.00	4.00
ENSG00000232953.1	1928.00	1.00	0.00	0.00	0.00
ENSG00000232956.4	1347.00	1.00	4.00	1.00	4.00
ENSG00000232973.7	1757.00	1.00	2.00	2.00	1.00
ENSG00000232977.2	1772.46	0.00	0.00	0.00	7.00
ENSG00000232987.1	722.00	5.00	3.00	14.00	43.00
ENSG00000232994.1	741.00	0.00	0.00	0.00	1.00
ENSG00000232995.3	747.15	12.59	39.21	41.65	123.38
ENSG00000233005.1	496.00	0.00	0.00	0.00	0.00
ENSG00000233006.2	965.60	5.00	14.00	18.00	62.00
ENSG00000233009.1	2846.00	4.00	3.00	3.00	11.00
ENSG00000233013.4	1778.23	15.89	1.05	42.44	93.01
ENSG00000233016.2	664.62	158.00	281.00	213.00	634.37
ENSG00000233024.3	1042.15	279.64	1852.17	1793.40	4687.23
ENSG00000233025.1	947.00	2.00	0.00	1.00	0.00
ENSG00000233038.1	2232.60	0.00	2.00	6.00	20.00
ENSG00000233048.1	3033.00	0.00	0.00	0.00	1.00
ENSG00000233056.1	2790.00	5.00	13.00	1.00	5.00
ENSG00000233058.1	2680.00	0.00	6.00	0.00	4.00
ENSG00000233073.1	680.00	0.00	0.00	0.00	1.00
ENSG00000233077.1	2250.00	0.00	1.00	0.00	3.00
ENSG00000233080.2	648.00	4.00	3.00	5.00	13.00
ENSG00000233081.1	474.00	1.00	2.00	0.00	1.00
ENSG00000233084.2	463.00	0.25	3.55	0.00	1.97
ENSG00000233085.1	654.00	2.00	1.00	2.00	5.00
ENSG00000233087.4	2117.56	0.00	0.00	0.00	4.65
ENSG00000233098.4	1432.03	296.00	467.39	441.81	1339.82
ENSG00000233111.1	606.00	0.00	0.00	0.00	5.00
ENSG00000233122.1	2436.00	0.00	0.00	0.00	2.00
ENSG00000233131.1	393.00	2.00	0.00	0.00	1.00
ENSG00000233137.2	3028.92	724.00	1155.00	1043.00	3181.00
ENSG00000233154.1	494.76	1.00	2.00	6.00	7.00
ENSG00000233155.1	321.00	2.00	0.00	2.00	2.00
ENSG00000233170.3	668.00	0.00	1.00	0.00	0.00
ENSG00000233175.2	2003.00	3.00	4.00	6.00	13.00
ENSG00000233178.3	2193.92	9.00	9.00	14.00	41.00
ENSG00000233184.2	1158.30	9.00	31.00	57.00	153.00
ENSG00000233198.2	1503.00	1.00	0.00	0.00	8.00
ENSG00000233203.2	403.00	0.00	0.00	0.00	2.00
ENSG00000233205.1	427.00	1.02	1.01	0.00	6.56
ENSG00000233218.1	547.00	11.00	28.00	68.00	180.00
ENSG00000233220.3	1419.00	0.00	2.00	0.00	1.00
ENSG00000233223.2	416.69	2.00	10.00	10.00	28.00
ENSG00000233224.1	487.00	4.00	9.00	14.00	44.00
ENSG00000233225.2	1211.82	3.53	3.59	6.92	23.20
ENSG00000233229.1	852.00	1.00	0.00	0.00	0.99
ENSG00000233230.1	623.82	5.00	9.00	7.00	31.00
ENSG00000233232.2	1406.00	0.00	0.00	3.77	2.11
ENSG00000233242.2	1314.00	0.00	0.00	1.00	3.00
ENSG00000233246.1	490.00	0.00	1.00	0.00	0.00
ENSG00000233247.2	1026.73	2.10	2.11	0.00	8.48
ENSG00000233255.1	567.00	16.00	24.00	59.00	194.00
ENSG00000233264.2	1469.00	3.00	1.00	1.00	0.00
ENSG00000233266.1	427.00	4.00	2.00	1.00	9.00
ENSG00000233270.1	279.00	5.12	15.66	13.18	25.77
ENSG00000233276.2	1144.26	542.96	1011.97	1334.89	4345.77
ENSG00000233280.2	4261.00	97.00	150.00	190.00	604.00
ENSG00000233293.1	469.00	5.00	5.00	1.00	10.00
ENSG00000233296.1	1943.00	5.00	3.00	3.00	10.00
ENSG00000233297.4	1199.00	2.42	0.00	0.00	3.13
ENSG00000233324.1	1267.00	0.00	0.00	1.00	0.00
ENSG00000233325.3	347.00	0.00	0.00	3.00	3.00
ENSG00000233327.6	1435.88	0.00	0.15	0.00	0.00
ENSG00000233328.3	423.00	0.00	0.00	0.00	0.00
ENSG00000233347.1	706.00	0.00	0.00	0.00	0.00
ENSG00000233351.1	391.00	1.00	0.00	3.00	9.00
ENSG00000233360.4	1945.00	0.00	0.00	0.00	0.00
ENSG00000233368.2	558.00	1.64	15.69	20.87	39.37
ENSG00000233369.3	2216.29	1554.17	2278.55	922.55	2649.08
ENSG00000233376.1	403.00	2.00	2.00	5.00	4.00
ENSG00000233382.5	1519.51	14.00	28.00	38.00	89.00
ENSG00000233392.1	919.35	59.00	124.00	196.00	584.00
ENSG00000233396.3	1758.77	33.90	59.39	68.88	189.00
ENSG00000233404.2	2196.00	365.94	575.72	605.18	1603.68
ENSG00000233419.2	327.00	0.00	0.00	0.00	1.00
ENSG00000233421.3	1548.00	0.00	0.00	2.00	5.86
ENSG00000233426.2	961.89	75.57	154.92	133.28	459.46
ENSG00000233427.1	1085.00	3.00	6.00	2.00	2.00
ENSG00000233429.5	458.27	5.00	13.00	8.00	38.00
ENSG00000233435.1	809.00	9.19	5.48	13.17	41.78
ENSG00000233438.1	825.00	0.00	2.00	0.00	2.00
ENSG00000233441.2	690.00	1.00	0.00	2.00	1.00
ENSG00000233452.2	1894.81	2.00	5.00	3.00	6.00
ENSG00000233461.1	460.94	29.00	78.00	56.00	187.00
ENSG00000233469.1	499.00	1.00	1.00	0.00	0.00
ENSG00000233476.2	1384.00	34.86	55.13	49.15	170.14
ENSG00000233483.2	461.06	0.00	0.00	1.00	7.00
ENSG00000233487.6	736.17	3.00	1.00	5.00	7.00
ENSG00000233509.2	623.00	0.00	0.00	1.00	1.00
ENSG00000233514.1	360.00	3.00	5.00	0.00	3.00
ENSG00000233517.1	578.00	1.00	1.00	1.00	1.00
ENSG00000233522.1	2031.00	0.00	4.85	2.90	0.00
ENSG00000233527.4	806.52	19.00	39.00	38.00	105.00
ENSG00000233547.1	460.00	2.00	6.00	10.00	23.00
ENSG00000233554.1	707.54	3.00	0.00	4.00	7.00
ENSG00000233558.1	623.00	1.00	0.00	0.00	4.00
ENSG00000233559.1	1616.00	73.00	118.00	46.00	138.00
ENSG00000233560.2	1433.00	0.00	3.00	4.00	6.00
ENSG00000233569.1	1299.00	0.00	0.00	0.00	0.00
ENSG00000233579.1	1451.00	0.00	1.00	0.00	1.00
ENSG00000233585.1	978.00	0.00	2.00	1.98	5.01
ENSG00000233588.1	1499.00	4.05	4.00	1.01	6.64
ENSG00000233589.1	960.00	0.00	1.00	1.00	3.00
ENSG00000233593.2	1265.86	80.00	135.00	139.00	423.00
ENSG00000233597.3	576.00	0.00	1.00	0.00	2.00
ENSG00000233602.1	619.00	2.00	2.00	1.00	9.00
ENSG00000233608.2	1176.00	0.00	1.00	1.00	4.00
ENSG00000233609.3	562.00	0.00	0.00	0.00	0.00
ENSG00000233610.1	962.00	0.00	0.00	1.00	1.00
ENSG00000233621.1	1395.00	5.00	7.00	11.00	41.00
ENSG00000233623.2	680.00	0.00	0.00	0.00	0.00
ENSG00000233631.2	325.00	0.00	0.00	0.00	1.00
ENSG00000233643.2	510.00	1.00	0.00	0.00	1.00
ENSG00000233647.2	466.00	0.00	0.00	2.00	1.00
ENSG00000233672.2	628.00	1.00	0.00	0.00	1.00
ENSG00000233673.2	2149.00	7.20	10.21	9.18	29.69
ENSG00000233690.1	543.00	1.00	2.00	2.00	10.00
ENSG00000233711.1	343.00	1.00	4.00	2.00	5.00
ENSG00000233716.1	1125.00	0.00	0.00	0.00	1.00
ENSG00000233721.1	719.00	2.00	0.00	1.00	1.00
ENSG00000233746.1	1896.00	0.00	0.00	1.00	0.00
ENSG00000233754.1	788.00	2.00	4.00	0.00	3.00
ENSG00000233757.2	1032.00	1.00	2.00	0.00	3.00
ENSG00000233762.2	484.00	8.25	29.02	29.22	74.40
ENSG00000233766.3	665.05	9.00	17.00	20.00	56.00
ENSG00000233775.1	687.00	8.00	10.00	12.00	34.00
ENSG00000233785.1	672.00	12.00	20.00	6.00	20.00
ENSG00000233791.1	606.96	0.00	0.00	0.00	4.00
ENSG00000233806.3	586.00	0.00	0.00	0.00	1.00
ENSG00000233812.2	1386.00	0.00	1.00	0.00	2.00
ENSG00000233817.1	3043.00	0.00	2.00	0.00	1.00
ENSG00000233818.1	715.00	0.00	3.00	0.00	1.00
ENSG00000233822.3	1391.32	34.00	87.00	62.00	266.00
ENSG00000233830.2	687.00	13.52	20.35	27.37	62.94
ENSG00000233834.2	694.33	0.00	0.00	0.00	0.00
ENSG00000233839.1	410.00	1.00	0.00	0.00	2.00
ENSG00000233846.2	487.00	1.01	0.00	0.00	0.00
ENSG00000233852.1	405.00	0.00	0.00	0.00	0.00
ENSG00000233859.1	1104.00	5.00	2.01	16.07	22.09
ENSG00000233862.1	3563.00	0.00	2.00	3.00	3.00
ENSG00000233864.3	1300.29	204.00	282.00	204.00	600.00
ENSG00000233868.1	390.00	1.40	0.00	2.82	2.60
ENSG00000233871.1	487.00	2.00	1.00	4.00	16.00
ENSG00000233878.1	2698.00	1.00	2.00	2.00	0.00
ENSG00000233885.3	2442.00	0.00	0.00	1.00	1.00
ENSG00000233892.1	1203.00	1.00	4.00	3.00	7.00
ENSG00000233895.1	441.10	4.00	11.00	8.00	21.00
ENSG00000233901.1	710.13	3.00	9.00	5.00	17.00
ENSG00000233903.2	545.00	7.00	8.00	10.00	24.00
ENSG00000233912.1	672.00	8.00	6.00	16.00	37.00
ENSG00000233913.6	743.00	6.52	12.84	13.55	48.89
ENSG00000233916.1	423.00	0.00	2.00	1.00	2.00
ENSG00000233922.1	681.31	4.00	10.00	7.00	26.00
ENSG00000233924.1	875.00	0.00	1.00	0.00	2.00
ENSG00000233926.1	998.50	0.00	1.00	0.00	0.00
ENSG00000233927.4	1262.47	623.27	1268.30	1298.21	4041.73
ENSG00000233930.3	804.35	4.00	6.00	4.00	31.00
ENSG00000233937.2	758.93	44.42	84.23	64.43	168.72
ENSG00000233942.1	534.00	1.00	4.00	2.00	10.00
ENSG00000233954.4	516.00	57.00	82.59	78.59	241.79
ENSG00000233956.1	499.00	1.00	0.00	1.00	4.00
ENSG00000233961.1	457.00	0.00	2.13	7.00	14.54
ENSG00000233966.1	669.00	0.00	4.13	1.39	8.51
ENSG00000233967.2	596.76	8.00	11.00	13.00	43.00
ENSG00000233977.1	939.00	1.00	2.00	1.00	6.00
ENSG00000233984.1	359.00	1.00	0.00	0.00	0.00
ENSG00000233994.2	608.00	0.00	0.00	0.00	2.08
ENSG00000234005.3	413.00	0.00	1.00	0.00	1.00
ENSG00000234006.1	454.00	0.00	0.00	0.00	2.00
ENSG00000234007.1	1269.00	0.00	0.00	0.00	0.00
ENSG00000234009.1	891.00	25.89	27.39	26.57	69.94
ENSG00000234011.2	514.00	0.00	3.48	1.90	0.00
ENSG00000234028.3	2860.58	47.00	74.00	85.00	243.00
ENSG00000234030.1	451.00	0.00	0.00	1.00	2.00
ENSG00000234038.2	525.00	1.00	0.00	0.00	2.00
ENSG00000234043.3	745.00	4.00	14.00	8.00	33.00
ENSG00000234062.3	1824.48	4.00	9.00	13.00	17.00
ENSG00000234072.1	2867.05	424.00	811.00	1050.28	2958.35
ENSG00000234093.2	385.00	0.00	1.00	0.00	1.00
ENSG00000234106.3	349.00	1.00	1.00	0.00	3.00
ENSG00000234123.1	1941.00	0.00	0.00	0.00	0.00
ENSG00000234127.4	2701.70	832.00	1320.00	1713.00	5059.00
ENSG00000234129.3	840.27	2.00	5.00	6.00	23.00
ENSG00000234130.2	2796.00	0.00	6.02	3.00	6.02
ENSG00000234145.1	1147.00	0.00	1.00	0.00	0.00
ENSG00000234147.1	453.00	16.00	31.00	18.00	89.00
ENSG00000234155.1	2513.00	37.00	62.00	28.00	74.00
ENSG00000234160.1	289.00	5.00	5.00	9.00	18.00
ENSG00000234171.1	1030.28	102.00	154.00	220.00	577.00
ENSG00000234174.1	571.00	0.00	0.00	0.00	0.00
ENSG00000234199.2	844.00	2.00	4.00	2.00	3.00
