symbol	length	Control_D0	Control_D1	AKAP8L_D0	AKAP8L_D1
ENSG00000262585.1	5271.00	4.00	7.00	5.00	8.00
ENSG00000262587.1	574.00	1.00	2.00	2.00	0.00
ENSG00000262601.1	777.00	8.00	15.00	9.00	8.00
ENSG00000262621.2	1328.99	43.96	58.96	27.53	31.73
ENSG00000262633.1	889.00	5.19	11.42	1.77	7.73
ENSG00000262652.1	594.00	6.00	10.00	5.00	9.00
ENSG00000262663.1	504.00	7.00	10.00	10.00	6.00
ENSG00000262664.1	1025.00	166.92	156.40	296.63	272.72
ENSG00000262668.1	629.00	2.00	1.00	0.00	1.00
ENSG00000262678.1	542.00	1.00	1.48	0.00	0.00
ENSG00000262681.2	3370.00	0.00	0.00	0.00	1.00
ENSG00000262686.1	340.00	1.00	1.00	1.00	3.00
ENSG00000262691.1	2677.00	21.00	26.00	12.00	22.00
ENSG00000262712.1	1949.00	32.00	29.00	30.00	24.00
ENSG00000262714.1	2142.00	0.00	0.00	5.00	3.00
ENSG00000262728.1	966.00	6.26	3.41	5.87	6.75
ENSG00000262756.1	1049.00	0.00	0.00	0.00	0.00
ENSG00000262758.1	2107.00	189.00	196.00	212.00	198.00
ENSG00000262766.1	543.00	16.00	19.00	16.00	15.00
ENSG00000262768.1	605.00	0.00	0.00	2.00	0.00
ENSG00000262769.1	730.00	0.00	1.00	3.00	0.00
ENSG00000262772.1	1788.00	17.00	14.00	14.00	14.00
ENSG00000262786.1	1885.00	0.00	0.00	0.00	0.00
ENSG00000262814.2	1028.00	986.00	1086.00	1253.00	1186.72
ENSG00000262823.1	575.00	0.00	0.00	3.00	2.00
ENSG00000262831.1	529.00	0.00	0.00	0.00	0.00
ENSG00000262837.1	416.00	1.00	0.00	0.00	0.00
ENSG00000262873.1	610.00	0.00	0.00	2.00	0.00
ENSG00000262874.1	788.00	0.00	1.00	1.00	1.00
ENSG00000262877.3	1561.00	13.00	15.00	18.00	16.00
ENSG00000262879.1	665.48	117.00	107.73	130.13	108.40
ENSG00000262880.1	1975.00	37.10	36.17	34.68	73.87
ENSG00000262881.1	759.00	5.00	3.00	14.00	17.00
ENSG00000262888.1	774.00	0.00	0.00	1.00	0.00
ENSG00000262903.1	874.00	8.00	11.00	6.00	13.00
ENSG00000262904.1	1201.00	3.00	10.00	8.00	5.00
ENSG00000262921.1	537.00	1.00	1.00	2.00	0.00
ENSG00000262943.3	1753.10	114.00	135.00	146.00	159.00
ENSG00000262944.1	1914.00	385.00	358.00	441.00	389.00
ENSG00000262951.1	618.00	1.00	1.00	4.00	1.00
ENSG00000262966.2	5672.00	0.00	0.00	0.00	0.00
ENSG00000262979.1	653.00	0.00	2.00	2.00	0.00
ENSG00000262995.1	547.00	0.00	0.00	1.00	0.00
ENSG00000263002.3	2766.72	215.00	201.00	298.00	256.00
ENSG00000263004.1	534.51	7.00	7.00	1.00	4.00
ENSG00000263006.2	2457.00	26.31	16.35	29.00	25.66
ENSG00000263013.1	1159.00	87.00	69.00	86.00	62.00
ENSG00000263020.1	1903.00	87.49	124.28	72.95	96.33
ENSG00000263053.3	559.13	4.00	12.00	5.00	6.00
ENSG00000263063.1	898.00	9.00	5.00	10.00	12.00
ENSG00000263069.1	3651.00	8.00	17.00	14.00	8.00
ENSG00000263072.1	910.54	115.00	124.00	173.00	163.00
ENSG00000263080.1	714.00	22.00	19.00	6.00	17.00
ENSG00000263096.1	1740.00	1.00	1.00	1.00	3.00
ENSG00000263120.1	2356.00	0.00	1.00	0.00	0.00
ENSG00000263126.1	3907.00	66.42	66.54	84.92	68.98
ENSG00000263136.2	1143.00	345.39	324.70	352.99	354.94
ENSG00000263142.1	1235.49	1.00	0.00	3.91	3.24
ENSG00000263155.1	1461.75	0.00	1.52	1.00	0.00
ENSG00000263179.1	900.00	0.00	0.00	0.00	0.00
ENSG00000263182.1	1886.00	1.12	0.00	0.00	0.00
ENSG00000263198.1	2278.00	2.00	6.00	0.00	1.00
ENSG00000263203.1	1575.00	66.14	79.64	19.84	17.56
ENSG00000263212.2	529.00	0.00	0.00	0.00	0.00
ENSG00000263214.1	988.88	8.00	2.00	10.00	6.00
ENSG00000263220.1	512.00	0.00	0.00	0.00	0.00
ENSG00000263232.2	1507.00	1.00	1.00	0.00	1.00
ENSG00000263235.1	1068.00	8.00	8.00	12.00	12.00
ENSG00000263237.1	615.00	1.00	0.00	0.00	2.00
ENSG00000263244.1	5941.00	904.00	791.00	1093.00	1018.00
ENSG00000263272.1	1938.00	5.00	6.00	5.00	1.00
ENSG00000263276.1	3022.00	34.30	44.93	21.07	23.90
ENSG00000263280.1	667.00	1.00	3.00	6.00	5.00
ENSG00000263293.1	508.00	1.00	1.00	0.00	0.00
ENSG00000263307.1	562.00	3.00	2.00	1.00	4.00
ENSG00000263320.1	1189.00	11.00	9.00	18.00	16.00
ENSG00000263327.2	2021.73	85.00	85.00	95.00	99.00
ENSG00000263331.1	405.00	0.00	1.00	0.00	0.00
ENSG00000263335.1	836.00	6.00	5.00	5.00	2.00
ENSG00000263338.1	560.00	1.00	2.00	0.00	4.00
ENSG00000263345.1	846.00	0.00	1.00	3.00	2.00
ENSG00000263350.1	745.00	1.01	5.19	5.10	3.01
ENSG00000263394.1	757.00	0.00	0.00	5.63	3.00
ENSG00000263400.2	650.42	0.00	0.00	4.00	7.00
ENSG00000263412.1	1365.89	12.00	12.00	20.00	7.00
ENSG00000263432.1	295.00	1.00	0.00	0.00	0.00
ENSG00000263443.1	501.00	1.00	0.00	2.00	3.00
ENSG00000263470.1	664.00	8.00	8.00	6.00	4.00
ENSG00000263531.1	831.00	1.00	1.00	1.00	1.00
ENSG00000263535.1	667.00	186.66	186.39	160.66	165.67
ENSG00000263563.1	1330.95	9.01	9.02	11.01	9.01
ENSG00000263567.1	505.00	0.00	0.00	0.00	0.00
ENSG00000263588.1	453.00	0.00	1.00	0.00	0.00
ENSG00000263603.1	789.00	4.00	2.00	2.00	6.00
ENSG00000263606.1	1131.15	12.05	8.00	7.00	11.00
ENSG00000263621.1	297.00	0.00	4.00	0.00	0.00
ENSG00000263647.1	492.00	11.09	3.01	16.96	25.27
ENSG00000263680.2	833.00	0.00	4.00	1.00	2.00
ENSG00000263698.1	1039.00	1.00	0.00	0.00	0.00
ENSG00000263718.2	664.67	0.00	0.00	0.00	0.00
ENSG00000263727.1	268.00	0.00	3.00	0.00	0.00
ENSG00000263731.1	2682.00	21.00	32.00	26.00	29.00
ENSG00000263740.1	294.00	0.00	0.00	0.00	0.00
ENSG00000263753.2	2801.40	684.00	643.00	659.00	655.00
ENSG00000263766.1	546.39	6.00	1.00	7.00	7.00
ENSG00000263786.1	717.00	16.00	11.00	12.00	13.00
ENSG00000263798.1	575.00	0.00	0.00	0.00	0.00
ENSG00000263809.1	3087.00	21.13	7.38	19.45	15.47
ENSG00000263812.1	1355.37	17.00	12.00	12.00	18.00
ENSG00000263823.1	1582.00	13.00	8.00	16.00	13.00
ENSG00000263826.1	2400.00	3.00	3.00	1.00	6.00
ENSG00000263829.1	658.00	1.00	1.00	0.00	0.00
ENSG00000263843.1	2382.96	60.00	62.00	33.00	41.00
ENSG00000263846.1	931.00	0.00	1.00	0.00	0.00
ENSG00000263874.1	2365.00	0.00	3.00	0.00	2.00
ENSG00000263883.1	513.00	1.00	1.00	0.00	0.00
ENSG00000263884.1	2131.00	4.00	7.00	4.00	7.00
ENSG00000263916.1	483.00	3.00	1.00	0.00	2.00
ENSG00000263917.1	565.00	1.78	2.05	2.64	2.03
ENSG00000263934.2	245.62	13.00	18.95	7.62	10.57
ENSG00000263968.1	296.00	2.00	5.00	11.00	5.00
ENSG00000264043.2	2227.00	3.00	0.00	5.00	4.00
ENSG00000264057.1	599.00	1.00	0.00	1.00	1.00
ENSG00000264058.1	2502.00	2.88	11.32	4.34	4.37
ENSG00000264070.1	1059.00	3.00	3.00	3.00	6.00
ENSG00000264083.1	563.00	0.00	1.00	0.00	0.00
ENSG00000264098.1	1940.00	0.00	0.00	1.00	0.00
ENSG00000264107.1	492.00	1.00	2.00	1.00	0.00
ENSG00000264112.1	3901.61	1553.86	1426.10	1226.89	1237.52
ENSG00000264176.1	436.00	0.00	2.00	1.00	4.00
ENSG00000264187.1	1693.00	28.86	17.05	15.24	10.53
ENSG00000264188.1	336.00	1.00	2.00	1.00	2.00
ENSG00000264207.1	1234.00	17.00	18.00	22.00	19.00
ENSG00000264222.1	566.00	1.00	0.00	5.00	1.00
ENSG00000264235.1	1035.00	0.00	0.00	0.00	1.00
ENSG00000264242.2	627.00	1.00	0.00	0.00	0.00
ENSG00000264247.1	2290.92	118.00	139.00	162.00	155.00
ENSG00000264278.1	1295.00	1.00	1.00	0.00	1.00
ENSG00000264281.2	399.00	3.73	6.30	7.99	8.24
ENSG00000264290.1	465.00	5.00	3.00	4.00	1.00
ENSG00000264293.1	292.00	0.00	0.26	3.91	0.47
ENSG00000264324.1	5059.00	0.00	0.00	0.00	0.00
ENSG00000264350.1	226.00	0.92	1.92	3.74	2.00
ENSG00000264364.2	6805.00	2378.00	2186.00	2343.00	2124.00
ENSG00000264384.1	303.00	1.00	2.00	0.00	0.00
ENSG00000264424.1	6016.00	0.00	0.00	0.00	2.00
ENSG00000264443.1	1445.00	7.00	9.00	4.00	6.00
ENSG00000264448.2	523.50	0.00	1.00	0.00	0.00
ENSG00000264456.1	1661.00	0.00	0.00	0.00	0.00
ENSG00000264469.1	1284.00	63.00	70.00	52.00	44.00
ENSG00000264501.1	291.00	1.76	2.23	2.59	0.52
ENSG00000264508.1	297.00	0.00	0.00	0.00	0.00
ENSG00000264527.1	1228.00	0.00	1.00	1.00	1.00
ENSG00000264538.2	1062.62	191.77	158.63	193.55	184.69
ENSG00000264546.1	1707.00	0.00	1.00	0.00	1.00
ENSG00000264548.1	2368.00	10.00	8.00	11.00	9.00
ENSG00000264569.1	709.00	5.00	3.00	1.00	6.00
ENSG00000264575.1	1875.00	132.90	149.00	157.86	151.87
ENSG00000264577.1	899.00	0.00	0.00	0.00	0.00
ENSG00000264584.1	297.00	0.00	0.00	0.00	0.00
ENSG00000264596.1	1613.00	0.00	3.00	0.00	0.00
ENSG00000264608.1	458.00	4.00	5.00	4.00	6.00
ENSG00000264635.1	1605.00	21.00	16.00	17.00	14.00
ENSG00000264655.1	487.00	1.00	1.00	1.00	0.00
ENSG00000264660.1	1065.20	22.00	16.69	38.10	35.08
ENSG00000264666.1	425.00	0.00	3.00	1.00	0.00
ENSG00000264668.1	2897.00	0.00	22.22	4.44	0.00
ENSG00000264672.1	834.53	0.00	0.00	1.00	2.00
ENSG00000264735.1	958.00	0.00	0.00	0.00	0.00
ENSG00000264772.2	4554.00	121.34	162.79	113.71	112.10
ENSG00000264801.1	1617.00	4.00	6.00	5.00	5.00
ENSG00000264808.1	762.00	3.00	3.00	6.00	2.00
ENSG00000264812.1	680.00	3.00	3.00	4.00	4.00
ENSG00000264853.1	2790.00	0.00	6.00	1.00	3.00
ENSG00000264859.1	1417.00	0.00	1.00	0.00	0.00
ENSG00000264885.1	1833.00	27.87	35.84	38.57	34.60
ENSG00000264895.1	2170.00	3.00	1.00	0.00	7.00
ENSG00000264920.1	541.14	57.00	40.00	116.00	101.00
ENSG00000264943.1	1082.00	17.00	27.00	18.00	17.00
ENSG00000264964.1	466.00	1.00	3.00	1.00	3.00
ENSG00000264968.1	458.00	0.00	0.00	1.00	0.00
ENSG00000265055.1	650.00	2.00	3.00	3.00	6.00
ENSG00000265073.1	391.00	0.00	1.00	3.00	1.00
ENSG00000265091.1	607.00	1.10	0.00	2.14	1.13
ENSG00000265095.1	449.00	4.00	2.00	5.00	1.00
ENSG00000265096.1	722.34	53.00	29.00	135.00	125.00
ENSG00000265100.1	1310.00	2.00	4.00	0.00	2.00
ENSG00000265121.1	597.00	0.00	0.00	0.00	0.00
ENSG00000265148.1	1539.80	1.00	2.00	3.00	2.00
ENSG00000265150.1	297.00	735.24	915.97	324.63	506.15
ENSG00000265185.2	583.00	0.00	5.05	1.38	4.43
ENSG00000265218.1	559.00	0.00	0.50	2.06	1.11
ENSG00000265222.1	927.00	1.00	0.00	2.00	0.00
ENSG00000265242.1	1664.00	14.00	13.00	11.00	10.00
ENSG00000265254.1	493.00	6.00	10.00	16.00	10.00
ENSG00000265257.1	914.00	0.00	0.00	0.00	0.00
ENSG00000265263.1	1660.00	9.00	8.00	8.00	6.00
ENSG00000265287.2	1083.00	0.00	0.00	2.00	0.00
ENSG00000265303.1	557.00	11.72	6.87	7.61	7.58
ENSG00000265393.1	338.00	0.00	3.00	2.00	2.00
ENSG00000265399.1	1771.00	6.00	2.00	8.00	8.00
ENSG00000265401.1	461.00	0.00	2.00	1.00	2.00
ENSG00000265413.1	2315.00	12.00	10.00	12.00	18.00
ENSG00000265417.1	1105.00	0.00	0.00	0.00	0.00
ENSG00000265451.1	682.00	2.00	0.00	6.00	2.00
ENSG00000265458.1	357.00	1.00	2.00	5.00	1.00
ENSG00000265479.1	1436.61	27.98	28.39	29.20	39.12
ENSG00000265480.1	1546.00	0.00	0.00	1.00	2.00
ENSG00000265500.1	3520.00	22.69	20.42	36.24	28.99
ENSG00000265574.1	1029.00	3.01	3.00	4.00	5.00
ENSG00000265590.5	894.90	43.80	92.37	43.94	55.33
ENSG00000265625.1	1052.00	2.00	2.00	1.00	0.00
ENSG00000265666.1	1790.00	17.00	27.00	23.00	24.00
ENSG00000265681.2	681.46	11410.16	12348.70	11169.65	11807.16
ENSG00000265683.1	727.00	5.00	7.00	8.00	4.00
ENSG00000265688.1	1531.96	43.00	48.00	61.00	89.00
ENSG00000265690.3	1417.87	21.96	12.33	22.92	30.74
ENSG00000265692.1	1810.00	0.00	1.00	4.00	3.00
ENSG00000265713.1	955.00	1.00	3.00	0.00	0.00
ENSG00000265727.1	292.00	0.00	1.00	1.00	0.00
ENSG00000265728.1	855.00	0.00	0.00	0.00	0.00
ENSG00000265778.1	813.00	0.00	1.00	7.00	3.00
ENSG00000265787.1	1663.50	20.00	24.00	21.87	28.00
ENSG00000265798.2	812.00	0.00	0.00	0.00	1.05
ENSG00000265799.1	693.48	0.00	4.00	2.00	4.00
ENSG00000265800.1	400.00	3.00	4.00	4.00	3.00
ENSG00000265802.1	296.00	1.00	0.00	0.00	0.00
ENSG00000265817.1	1305.53	53.27	63.45	84.19	90.99
ENSG00000265818.1	768.00	0.00	0.00	0.00	0.00
ENSG00000265888.1	553.00	0.00	1.00	1.00	1.00
ENSG00000265933.1	1191.66	82.00	63.00	111.00	78.00
ENSG00000265939.1	510.00	1.00	0.00	5.00	6.00
ENSG00000265943.1	570.00	0.00	1.00	0.00	0.00
ENSG00000265967.1	554.00	0.00	3.00	1.00	1.00
ENSG00000266010.1	1089.70	3.00	2.00	4.00	3.00
ENSG00000266036.1	565.00	0.00	0.00	1.00	0.00
ENSG00000266037.1	297.00	18.12	22.13	16.18	20.43
ENSG00000266040.1	486.00	2.00	5.00	2.00	3.00
ENSG00000266053.2	777.49	11.00	10.00	12.00	7.00
ENSG00000266066.1	3668.00	21.18	22.12	34.42	28.63
ENSG00000266075.1	295.00	0.00	1.00	1.00	0.00
ENSG00000266076.1	1616.00	0.00	0.00	8.40	3.81
ENSG00000266079.2	701.00	5.00	8.54	1.00	8.00
ENSG00000266086.1	711.00	69.01	79.75	58.45	56.49
ENSG00000266088.1	1014.00	7.00	1.00	6.00	3.00
ENSG00000266126.1	366.00	0.00	0.00	0.00	2.00
ENSG00000266145.1	324.00	15.00	15.99	22.99	38.00
ENSG00000266173.1	1584.58	351.00	377.00	548.00	548.00
ENSG00000266176.1	414.00	1.00	1.00	0.00	1.00
ENSG00000266208.1	2094.00	107.00	136.00	177.00	229.00
ENSG00000266236.1	769.00	10.00	4.00	13.00	9.00
ENSG00000266258.1	641.55	16.00	13.00	23.00	13.00
ENSG00000266278.1	2637.00	1.00	0.00	0.00	0.00
ENSG00000266289.1	777.00	0.00	0.00	2.00	0.00
ENSG00000266290.1	6113.00	0.00	0.00	0.00	0.00
ENSG00000266304.1	384.00	37.00	37.00	54.00	33.00
ENSG00000266306.1	1441.00	0.00	0.00	1.00	0.00
ENSG00000266368.1	463.00	0.00	0.00	0.00	0.00
ENSG00000266371.1	2780.00	0.00	0.00	3.00	0.00
ENSG00000266378.1	2140.00	2.00	0.00	4.00	3.00
ENSG00000266385.1	552.00	2.00	0.00	0.00	0.00
ENSG00000266401.1	1455.00	1.00	2.00	2.00	2.00
ENSG00000266402.2	278.00	3.00	4.00	3.00	1.00
ENSG00000266405.2	1240.03	4.00	4.00	8.00	5.00
ENSG00000266413.2	1956.00	0.00	0.00	0.00	0.00
ENSG00000266469.1	860.00	8.00	10.00	12.00	15.00
ENSG00000266473.1	689.00	3.00	4.00	7.00	3.00
ENSG00000266490.1	462.00	7.00	11.00	15.00	17.00
ENSG00000266498.1	686.00	1.00	0.00	3.00	0.00
ENSG00000266501.1	419.00	0.00	1.03	0.00	0.00
ENSG00000266521.1	433.00	2.00	0.00	0.00	0.00
ENSG00000266538.1	317.00	1.00	4.00	3.00	0.00
ENSG00000266578.1	864.00	0.00	1.00	0.00	0.00
ENSG00000266648.1	813.00	0.00	2.00	3.00	1.00
ENSG00000266677.1	2158.00	1.00	1.00	1.00	1.00
ENSG00000266680.1	1404.00	63.00	58.00	102.00	77.00
ENSG00000266709.1	1652.00	483.00	486.00	155.00	162.00
ENSG00000266714.2	923.74	203.00	216.00	939.00	910.00
ENSG00000266728.1	567.50	0.00	0.00	0.00	0.00
ENSG00000266729.1	588.00	0.00	0.00	0.00	1.00
ENSG00000266733.1	1712.87	6.00	6.00	3.00	3.00
ENSG00000266744.1	511.00	0.00	0.00	1.00	0.00
ENSG00000266753.2	1654.00	57.00	104.00	125.00	136.00
ENSG00000266767.1	1022.45	10.00	7.00	11.00	9.00
ENSG00000266777.1	1307.02	17.00	22.00	29.00	31.00
ENSG00000266783.1	1049.00	2.00	6.00	7.00	4.00
ENSG00000266801.1	641.00	0.00	0.00	1.00	0.00
ENSG00000266805.1	3485.00	0.00	1.00	1.00	2.00
ENSG00000266820.1	848.00	19.44	32.24	30.26	48.30
ENSG00000266821.1	2927.00	1.00	0.00	2.00	2.00
ENSG00000266844.1	586.00	1.00	1.00	1.00	0.00
ENSG00000266850.1	460.50	0.00	0.00	2.00	0.00
ENSG00000266876.1	1000.00	0.00	1.00	0.00	0.00
ENSG00000266896.1	1630.00	6.00	1.00	6.00	2.00
ENSG00000266897.1	391.00	1.00	1.00	1.00	0.00
ENSG00000266900.1	1603.00	0.00	0.00	1.00	0.00
ENSG00000266903.1	654.91	157.00	167.00	121.00	124.00
ENSG00000266904.1	841.35	15.00	18.00	26.00	16.00
ENSG00000266907.1	2171.00	2.00	0.00	0.00	0.00
ENSG00000266910.1	734.00	5.00	7.00	6.00	13.00
ENSG00000266912.1	1115.00	1.00	1.00	0.00	1.00
ENSG00000266918.1	2262.00	26.00	34.00	32.00	24.00
ENSG00000266921.1	2292.68	11.00	9.00	16.00	7.00
ENSG00000266926.1	534.00	2.00	5.00	3.00	1.00
ENSG00000266927.2	388.00	0.00	0.00	0.00	3.00
ENSG00000266929.1	594.00	0.00	0.00	0.00	2.43
ENSG00000266930.2	497.00	1.00	2.00	3.00	2.00
ENSG00000266932.1	988.00	1.00	1.00	0.00	0.00
ENSG00000266933.1	830.00	3.00	5.00	4.00	0.00
ENSG00000266934.1	704.27	3.00	1.00	2.00	4.00
ENSG00000266935.1	550.00	1.00	1.00	2.00	2.00
ENSG00000266946.1	1337.00	1.00	0.00	2.00	1.00
ENSG00000266947.1	2658.00	3.00	2.00	2.00	6.00
ENSG00000266962.1	2311.00	284.00	315.00	459.00	420.00
ENSG00000266964.1	595.09	208.75	139.02	458.28	382.54
ENSG00000266965.1	1699.00	0.00	0.00	0.00	1.00
ENSG00000266967.2	924.60	176.62	183.43	236.05	223.78
ENSG00000266970.1	777.00	0.00	0.00	0.00	1.00
ENSG00000266972.1	5376.00	0.00	1.00	0.00	0.00
ENSG00000266973.1	566.00	2.00	5.00	5.00	2.00
ENSG00000266976.1	4453.00	0.00	1.00	2.00	4.00
ENSG00000266980.1	890.00	0.00	1.00	1.00	1.00
ENSG00000266992.1	1412.00	6.32	2.86	2.55	7.72
ENSG00000266993.1	562.00	1.00	4.00	6.00	2.00
ENSG00000266998.1	3419.00	1.00	3.00	1.00	0.00
ENSG00000266999.1	2927.00	1.00	1.00	0.00	0.00
ENSG00000267001.1	543.00	19.83	15.25	25.24	28.49
ENSG00000267002.1	1191.00	153.00	153.00	83.00	93.00
ENSG00000267009.2	719.86	19.72	16.12	18.80	12.40
ENSG00000267010.1	2330.00	64.00	71.00	74.00	73.00
ENSG00000267011.1	379.67	0.00	0.00	0.00	0.00
ENSG00000267018.1	1115.00	18.00	12.00	14.83	13.00
ENSG00000267022.1	3766.00	46.09	38.45	31.77	37.21
ENSG00000267030.1	540.00	11.00	6.00	6.00	8.00
ENSG00000267040.2	1695.73	25.05	25.68	37.14	35.82
ENSG00000267041.1	6243.71	124.00	101.00	140.00	144.00
ENSG00000267048.1	559.00	1.35	0.00	0.00	1.22
ENSG00000267051.1	810.00	0.00	0.00	0.00	0.00
ENSG00000267053.2	2304.08	0.00	0.00	0.00	1.00
ENSG00000267056.2	1243.00	40.00	50.00	40.00	32.00
ENSG00000267058.1	1746.52	22.00	22.13	35.33	31.13
ENSG00000267059.2	1002.00	255.85	268.62	241.39	250.81
ENSG00000267060.1	1426.31	27.42	27.76	30.09	22.76
ENSG00000267064.1	795.53	13.00	14.00	8.00	12.00
ENSG00000267065.1	2270.00	0.00	0.00	1.00	0.00
ENSG00000267067.1	630.00	0.00	0.00	0.00	1.00
ENSG00000267070.1	531.00	0.00	1.00	0.00	0.00
ENSG00000267073.1	343.50	2.00	0.00	1.00	0.00
ENSG00000267076.1	430.00	0.00	0.00	0.00	0.00
ENSG00000267077.1	720.00	2.00	0.00	1.00	1.00
ENSG00000267080.1	1811.64	158.00	136.00	221.00	219.00
ENSG00000267088.1	441.00	1.00	1.00	0.00	0.00
ENSG00000267091.1	1244.00	0.00	0.00	0.00	0.00
ENSG00000267093.1	675.00	1.00	0.00	0.00	0.00
ENSG00000267096.1	802.00	11.00	9.00	13.00	12.00
ENSG00000267100.1	1983.00	243.00	197.00	175.00	183.00
ENSG00000267104.1	1894.50	0.00	0.00	0.26	0.00
ENSG00000267106.1	1018.40	57.00	53.00	88.00	81.00
ENSG00000267119.1	315.00	0.00	1.00	2.00	1.00
ENSG00000267120.3	1925.00	8.88	3.63	14.05	3.53
ENSG00000267121.1	2238.00	1.00	1.00	4.00	1.00
ENSG00000267123.1	757.18	7.00	17.00	23.00	21.00
ENSG00000267127.2	546.25	5.02	2.01	2.04	6.02
ENSG00000267128.1	1338.14	1.00	6.00	2.00	5.00
ENSG00000267130.1	404.00	2.00	1.00	2.00	1.00
ENSG00000267140.1	455.00	2.21	0.00	2.75	1.49
ENSG00000267143.1	296.00	23.45	13.41	9.70	17.63
ENSG00000267144.1	566.00	0.00	0.00	0.00	1.00
ENSG00000267151.2	506.00	0.00	1.00	2.00	1.00
ENSG00000267152.1	1360.00	14.00	9.00	15.00	11.00
ENSG00000267156.1	737.00	1.00	0.00	1.00	0.00
ENSG00000267157.1	581.00	2.69	0.00	2.04	0.00
ENSG00000267160.1	2569.00	18.00	16.00	16.00	13.00
ENSG00000267161.1	1880.00	10.00	8.00	6.00	7.00
ENSG00000267165.1	553.00	0.00	1.00	0.00	0.00
ENSG00000267167.1	671.00	8.00	7.00	8.00	4.00
ENSG00000267169.1	2861.00	38.00	43.00	19.00	12.00
ENSG00000267179.1	775.00	0.00	5.46	2.38	4.47
ENSG00000267183.1	537.00	2.00	2.00	7.00	7.00
ENSG00000267185.1	478.00	4.00	3.00	8.00	6.00
ENSG00000267191.1	517.00	0.00	0.00	1.00	1.00
ENSG00000267194.1	2504.00	25.00	20.00	47.00	43.00
ENSG00000267197.1	357.00	2.00	1.00	3.00	4.00
ENSG00000267198.1	453.17	1.00	10.77	6.82	7.49
ENSG00000267199.1	2927.55	60.00	50.00	53.00	57.00
ENSG00000267213.3	523.50	2.00	0.00	7.00	0.00
ENSG00000267216.1	4227.00	12.64	20.93	28.09	34.51
ENSG00000267219.1	585.00	0.00	0.00	2.00	1.00
ENSG00000267221.1	761.00	15.00	9.00	14.00	16.00
ENSG00000267222.1	684.00	1.00	0.00	2.00	0.00
ENSG00000267225.1	565.00	0.00	0.00	0.00	0.00
ENSG00000267226.1	738.00	4.00	4.00	2.00	5.00
ENSG00000267230.1	1587.00	1.00	3.00	0.00	1.00
ENSG00000267237.2	832.00	1.53	1.34	0.00	0.00
ENSG00000267242.1	759.00	4.00	5.00	3.00	9.00
ENSG00000267244.1	2400.00	1.00	0.00	0.00	1.00
ENSG00000267246.1	826.00	2.55	1.36	2.10	2.60
ENSG00000267248.1	971.29	17.00	7.00	8.00	6.00
ENSG00000267249.1	720.00	14.00	14.00	7.00	8.00
ENSG00000267250.1	518.00	1.00	1.00	0.00	2.00
ENSG00000267251.1	2035.00	0.00	0.00	0.00	1.00
ENSG00000267253.1	2123.00	0.00	1.00	0.00	0.00
ENSG00000267254.1	593.22	1.00	3.00	10.00	4.00
ENSG00000267257.1	2553.00	3.00	4.00	3.00	0.00
ENSG00000267260.1	1667.35	1.00	1.00	3.00	4.00
ENSG00000267261.1	766.00	3.01	0.00	0.00	0.00
ENSG00000267263.1	768.00	12.00	16.00	8.00	4.00
ENSG00000267264.1	523.00	1.00	1.00	2.00	2.00
ENSG00000267270.1	1094.81	31.00	27.00	40.00	36.00
ENSG00000267272.1	1719.70	2.00	1.60	3.00	0.00
ENSG00000267274.1	468.00	2.00	3.00	1.00	1.00
ENSG00000267277.1	682.00	12.00	10.00	10.00	12.00
ENSG00000267278.1	823.74	6.00	9.00	9.00	11.00
ENSG00000267280.1	657.47	52.00	48.00	43.00	31.00
ENSG00000267281.2	1420.93	45.81	17.58	30.98	23.94
ENSG00000267283.1	540.38	12.00	19.00	18.00	16.00
ENSG00000267284.1	544.33	0.00	3.00	1.00	0.00
ENSG00000267288.1	2048.00	11.00	15.00	48.00	28.00
ENSG00000267289.1	750.00	0.00	2.00	1.00	1.00
ENSG00000267296.2	2198.00	100.00	85.00	94.00	92.00
ENSG00000267298.1	559.00	2.00	0.00	1.00	2.00
ENSG00000267302.1	692.00	0.00	1.00	2.00	3.00
ENSG00000267303.1	1850.00	413.78	354.20	369.94	325.78
ENSG00000267309.1	1392.00	28.00	21.00	41.00	28.00
ENSG00000267317.1	789.46	56.00	54.00	64.00	68.00
ENSG00000267319.1	285.00	0.00	2.00	0.00	0.00
ENSG00000267321.1	1298.00	102.00	84.00	76.00	78.00
ENSG00000267336.1	1063.00	2.00	0.00	0.00	2.00
ENSG00000267340.1	198.00	6.00	11.00	5.00	6.00
ENSG00000267342.1	1419.00	0.00	1.00	1.00	1.00
ENSG00000267346.1	462.00	1.00	0.00	2.00	2.00
ENSG00000267347.1	421.00	1.00	1.00	1.00	1.00
ENSG00000267348.2	618.00	0.00	0.00	1.00	1.00
ENSG00000267350.2	1676.00	195.00	171.00	199.00	180.00
ENSG00000267368.1	1342.00	261.17	281.10	273.14	324.03
ENSG00000267370.1	712.00	13.00	4.00	17.00	12.00
ENSG00000267374.1	2306.00	50.00	66.00	31.00	30.00
ENSG00000267381.1	654.00	2.00	6.00	8.00	5.00
ENSG00000267385.1	1803.00	17.62	23.35	28.85	18.84
ENSG00000267387.1	1346.00	1.00	1.00	2.00	0.00
ENSG00000267390.1	785.00	3.00	1.00	3.00	2.00
ENSG00000267395.1	538.62	1.00	3.00	3.00	4.00
ENSG00000267396.1	768.00	4.00	3.00	6.00	4.00
